Method,rho2,param_y,MAE
e-Divisive,-0.6,3.0,0.0
KCPA,-0.6,3.0,13.0
Neural-ECF,-0.6,3.0,13.0
MIDAST[KS],-0.6,3.0,20.0
MIDAST[MMD],-0.6,3.0,120.0
e-Divisive,-0.6,3.0,1.0
KCPA,-0.6,3.0,1.0
Neural-ECF,-0.6,3.0,
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,50.0
e-Divisive,-0.6,3.0,1.0
KCPA,-0.6,3.0,0.0
Neural-ECF,-0.6,3.0,96.0
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,20.0
e-Divisive,-0.6,3.0,1.0
KCPA,-0.6,3.0,1.0
Neural-ECF,-0.6,3.0,40.0
MIDAST[KS],-0.6,3.0,10.0
MIDAST[MMD],-0.6,3.0,200.0
e-Divisive,-0.6,3.0,4.0
KCPA,-0.6,3.0,2.0
Neural-ECF,-0.6,3.0,11.0
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,20.0
e-Divisive,-0.6,3.0,11.0
KCPA,-0.6,3.0,21.0
Neural-ECF,-0.6,3.0,10.0
MIDAST[KS],-0.6,3.0,10.0
MIDAST[MMD],-0.6,3.0,50.0
e-Divisive,-0.6,3.0,0.0
KCPA,-0.6,3.0,24.0
Neural-ECF,-0.6,3.0,212.0
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,40.0
e-Divisive,-0.6,3.0,6.0
KCPA,-0.6,3.0,6.0
Neural-ECF,-0.6,3.0,9.0
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,110.0
e-Divisive,-0.6,3.0,4.0
KCPA,-0.6,3.0,4.0
Neural-ECF,-0.6,3.0,1.0
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,10.0
e-Divisive,-0.6,3.0,2.0
KCPA,-0.6,3.0,2.0
Neural-ECF,-0.6,3.0,
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,90.0
e-Divisive,-0.6,3.0,0.0
KCPA,-0.6,3.0,0.0
Neural-ECF,-0.6,3.0,5.0
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,10.0
e-Divisive,-0.6,3.0,3.0
KCPA,-0.6,3.0,2.0
Neural-ECF,-0.6,3.0,7.0
MIDAST[KS],-0.6,3.0,30.0
MIDAST[MMD],-0.6,3.0,110.0
e-Divisive,-0.6,3.0,1.0
KCPA,-0.6,3.0,21.0
Neural-ECF,-0.6,3.0,10.0
MIDAST[KS],-0.6,3.0,20.0
MIDAST[MMD],-0.6,3.0,80.0
e-Divisive,-0.6,3.0,6.0
KCPA,-0.6,3.0,1.0
Neural-ECF,-0.6,3.0,10.0
MIDAST[KS],-0.6,3.0,10.0
MIDAST[MMD],-0.6,3.0,0.0
e-Divisive,-0.6,3.0,8.0
KCPA,-0.6,3.0,0.0
Neural-ECF,-0.6,3.0,32.0
MIDAST[KS],-0.6,3.0,20.0
MIDAST[MMD],-0.6,3.0,110.0
e-Divisive,-0.6,3.0,2.0
KCPA,-0.6,3.0,1.0
Neural-ECF,-0.6,3.0,48.0
MIDAST[KS],-0.6,3.0,20.0
MIDAST[MMD],-0.6,3.0,130.0
e-Divisive,-0.6,3.0,2.0
KCPA,-0.6,3.0,6.0
Neural-ECF,-0.6,3.0,4.0
MIDAST[KS],-0.6,3.0,70.0
MIDAST[MMD],-0.6,3.0,80.0
e-Divisive,-0.6,3.0,13.0
KCPA,-0.6,3.0,13.0
Neural-ECF,-0.6,3.0,14.0
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,30.0
e-Divisive,-0.6,3.0,8.0
KCPA,-0.6,3.0,1.0
Neural-ECF,-0.6,3.0,0.0
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,130.0
e-Divisive,-0.6,3.0,0.0
KCPA,-0.6,3.0,0.0
Neural-ECF,-0.6,3.0,12.0
MIDAST[KS],-0.6,3.0,10.0
MIDAST[MMD],-0.6,3.0,0.0
e-Divisive,-0.6,3.0,4.0
KCPA,-0.6,3.0,1.0
Neural-ECF,-0.6,3.0,10.0
MIDAST[KS],-0.6,3.0,30.0
MIDAST[MMD],-0.6,3.0,110.0
e-Divisive,-0.6,3.0,2.0
KCPA,-0.6,3.0,0.0
Neural-ECF,-0.6,3.0,4.0
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,70.0
e-Divisive,-0.6,3.0,44.0
KCPA,-0.6,3.0,3.0
Neural-ECF,-0.6,3.0,1.0
MIDAST[KS],-0.6,3.0,0.0
MIDAST[MMD],-0.6,3.0,60.0
e-Divisive,-0.6,3.0,0.0
KCPA,-0.6,3.0,0.0
Neural-ECF,-0.6,3.0,9.0
MIDAST[KS],-0.6,3.0,20.0
MIDAST[MMD],-0.6,3.0,10.0
e-Divisive,-0.6,3.0,0.0
KCPA,-0.6,3.0,0.0
Neural-ECF,-0.6,3.0,70.0
MIDAST[KS],-0.6,3.0,60.0
MIDAST[MMD],-0.6,3.0,50.0
e-Divisive,-0.6,3.0,1.0
KCPA,-0.6,3.0,1.0
Neural-ECF,-0.6,3.0,24.0
MIDAST[KS],-0.6,3.0,50.0
MIDAST[MMD],-0.6,3.0,10.0
e-Divisive,-0.6,3.0,1.0
KCPA,-0.6,3.0,1.0
Neural-ECF,-0.6,3.0,0.0
MIDAST[KS],-0.6,3.0,70.0
MIDAST[MMD],-0.6,3.0,0.0
e-Divisive,-0.6,3.0,1.0
KCPA,-0.6,3.0,0.0
Neural-ECF,-0.6,3.0,22.0
MIDAST[KS],-0.6,3.0,30.0
MIDAST[MMD],-0.6,3.0,140.0
e-Divisive,-0.6,3.0,3.0
KCPA,-0.6,3.0,3.0
Neural-ECF,-0.6,3.0,1.0
MIDAST[KS],-0.6,3.0,10.0
MIDAST[MMD],-0.6,3.0,40.0
e-Divisive,-0.6,3.0,12.0
KCPA,-0.6,3.0,1.0
Neural-ECF,-0.6,3.0,109.0
MIDAST[KS],-0.6,3.0,20.0
MIDAST[MMD],-0.6,3.0,30.0
e-Divisive,-0.6,3.0,5.0
KCPA,-0.6,3.0,0.0
Neural-ECF,-0.6,3.0,14.0
MIDAST[KS],-0.6,3.0,10.0
MIDAST[MMD],-0.6,3.0,60.0
e-Divisive,-0.6,3.0,8.0
KCPA,-0.6,3.0,15.0
Neural-ECF,-0.3,3.0,28.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,70.0
e-Divisive,-0.3,3.0,13.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.3,3.0,39.0
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,70.0
e-Divisive,-0.3,3.0,28.0
KCPA,-0.3,3.0,4.0
Neural-ECF,-0.3,3.0,1.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,130.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,50.0
MIDAST[MMD],-0.3,3.0,30.0
e-Divisive,-0.3,3.0,3.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.3,3.0,1.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,30.0
e-Divisive,-0.3,3.0,10.0
KCPA,-0.3,3.0,8.0
Neural-ECF,-0.3,3.0,9.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,24.0
KCPA,-0.3,3.0,19.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,80.0
MIDAST[MMD],-0.3,3.0,290.0
e-Divisive,-0.3,3.0,64.0
KCPA,-0.3,3.0,22.0
Neural-ECF,-0.3,3.0,10.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,80.0
e-Divisive,-0.3,3.0,0.0
KCPA,-0.3,3.0,0.0
Neural-ECF,-0.3,3.0,21.0
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,0.0
e-Divisive,-0.3,3.0,3.0
KCPA,-0.3,3.0,2.0
Neural-ECF,-0.3,3.0,131.0
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,90.0
e-Divisive,-0.3,3.0,34.0
KCPA,-0.3,3.0,2.0
Neural-ECF,-0.3,3.0,35.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,110.0
e-Divisive,-0.3,3.0,8.0
KCPA,-0.3,3.0,9.0
Neural-ECF,-0.3,3.0,20.0
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,30.0
e-Divisive,-0.3,3.0,18.0
KCPA,-0.3,3.0,18.0
Neural-ECF,-0.3,3.0,0.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,60.0
e-Divisive,-0.3,3.0,3.0
KCPA,-0.3,3.0,7.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,2.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,20.0
e-Divisive,-0.3,3.0,7.0
KCPA,-0.3,3.0,7.0
Neural-ECF,-0.3,3.0,48.0
MIDAST[KS],-0.3,3.0,50.0
MIDAST[MMD],-0.3,3.0,0.0
e-Divisive,-0.3,3.0,14.0
KCPA,-0.3,3.0,2.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,120.0
e-Divisive,-0.3,3.0,14.0
KCPA,-0.3,3.0,117.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,250.0
MIDAST[MMD],-0.3,3.0,70.0
e-Divisive,-0.3,3.0,174.0
KCPA,-0.3,3.0,0.0
Neural-ECF,-0.3,3.0,171.0
MIDAST[KS],-0.3,3.0,100.0
MIDAST[MMD],-0.3,3.0,50.0
e-Divisive,-0.3,3.0,15.0
KCPA,-0.3,3.0,0.0
Neural-ECF,-0.3,3.0,6.0
MIDAST[KS],-0.3,3.0,60.0
MIDAST[MMD],-0.3,3.0,50.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,2.0
Neural-ECF,-0.3,3.0,53.0
MIDAST[KS],-0.3,3.0,120.0
MIDAST[MMD],-0.3,3.0,50.0
e-Divisive,-0.3,3.0,105.0
KCPA,-0.3,3.0,49.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,120.0
e-Divisive,-0.3,3.0,9.0
KCPA,-0.3,3.0,32.0
Neural-ECF,-0.3,3.0,26.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,50.0
e-Divisive,-0.3,3.0,2.0
KCPA,-0.3,3.0,3.0
Neural-ECF,-0.3,3.0,24.0
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,20.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,18.0
Neural-ECF,-0.3,3.0,26.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,59.0
KCPA,-0.3,3.0,20.0
Neural-ECF,-0.3,3.0,6.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,63.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.3,3.0,1.0
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,10.0
KCPA,-0.3,3.0,11.0
Neural-ECF,-0.3,3.0,1.0
MIDAST[KS],-0.3,3.0,60.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,27.0
KCPA,-0.3,3.0,9.0
Neural-ECF,-0.3,3.0,16.0
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,30.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,4.0
Neural-ECF,-0.3,3.0,10.0
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,50.0
e-Divisive,-0.3,3.0,0.0
KCPA,-0.3,3.0,6.0
Neural-ECF,-0.3,3.0,62.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,290.0
e-Divisive,-0.3,3.0,6.0
KCPA,-0.3,3.0,0.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,6.0
KCPA,-0.3,3.0,6.0
Neural-ECF,-0.3,3.0,3.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,265.0
KCPA,-0.3,3.0,6.0
Neural-ECF,-0.3,3.0,5.0
MIDAST[KS],-0.3,3.0,80.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,11.0
KCPA,-0.3,3.0,53.0
Neural-ECF,-0.3,3.0,11.0
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,50.0
e-Divisive,-0.3,3.0,3.0
KCPA,-0.3,3.0,2.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,20.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,11.0
Neural-ECF,-0.3,3.0,4.0
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,8.0
Neural-ECF,-0.3,3.0,27.0
MIDAST[KS],-0.3,3.0,110.0
MIDAST[MMD],-0.3,3.0,0.0
e-Divisive,-0.3,3.0,33.0
KCPA,-0.3,3.0,34.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,0.0
e-Divisive,-0.3,3.0,11.0
KCPA,-0.3,3.0,18.0
Neural-ECF,-0.3,3.0,20.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,9.0
Neural-ECF,-0.3,3.0,34.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,70.0
e-Divisive,-0.3,3.0,5.0
KCPA,-0.3,3.0,2.0
Neural-ECF,-0.3,3.0,49.0
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,27.0
KCPA,-0.3,3.0,37.0
Neural-ECF,-0.3,3.0,17.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,60.0
e-Divisive,-0.3,3.0,75.0
KCPA,-0.3,3.0,18.0
Neural-ECF,-0.3,3.0,132.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,190.0
e-Divisive,-0.3,3.0,5.0
KCPA,-0.3,3.0,5.0
Neural-ECF,-0.3,3.0,20.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,50.0
e-Divisive,-0.3,3.0,10.0
KCPA,-0.3,3.0,3.0
Neural-ECF,-0.3,3.0,5.0
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,30.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,2.0
Neural-ECF,-0.3,3.0,6.0
MIDAST[KS],-0.3,3.0,110.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,2.0
KCPA,-0.3,3.0,2.0
Neural-ECF,-0.3,3.0,41.0
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,50.0
e-Divisive,-0.3,3.0,18.0
KCPA,-0.3,3.0,45.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,5.0
KCPA,-0.3,3.0,3.0
Neural-ECF,-0.3,3.0,17.0
MIDAST[KS],-0.3,3.0,100.0
MIDAST[MMD],-0.3,3.0,120.0
e-Divisive,-0.3,3.0,14.0
KCPA,-0.3,3.0,14.0
Neural-ECF,-0.3,3.0,7.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,7.0
KCPA,-0.3,3.0,0.0
Neural-ECF,-0.3,3.0,54.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,0.0
e-Divisive,-0.3,3.0,66.0
KCPA,-0.3,3.0,5.0
Neural-ECF,-0.3,3.0,24.0
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,100.0
e-Divisive,-0.3,3.0,33.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.3,3.0,132.0
MIDAST[KS],-0.3,3.0,50.0
MIDAST[MMD],-0.3,3.0,110.0
e-Divisive,-0.3,3.0,2.0
KCPA,-0.3,3.0,4.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,30.0
e-Divisive,-0.3,3.0,14.0
KCPA,-0.3,3.0,12.0
Neural-ECF,-0.3,3.0,49.0
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,90.0
e-Divisive,-0.3,3.0,30.0
KCPA,-0.3,3.0,31.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,110.0
MIDAST[MMD],-0.3,3.0,140.0
e-Divisive,-0.3,3.0,0.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.3,3.0,51.0
MIDAST[KS],-0.3,3.0,60.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,29.0
KCPA,-0.3,3.0,0.0
Neural-ECF,-0.3,3.0,2.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,30.0
e-Divisive,-0.3,3.0,11.0
KCPA,-0.3,3.0,10.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,40.0
MIDAST[MMD],-0.3,3.0,160.0
e-Divisive,-0.3,3.0,13.0
KCPA,-0.3,3.0,150.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,23.0
KCPA,-0.3,3.0,14.0
Neural-ECF,-0.3,3.0,16.0
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,22.0
KCPA,-0.3,3.0,0.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,70.0
MIDAST[MMD],-0.3,3.0,100.0
e-Divisive,-0.3,3.0,115.0
KCPA,-0.3,3.0,4.0
Neural-ECF,-0.3,3.0,17.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,120.0
e-Divisive,-0.3,3.0,5.0
KCPA,-0.3,3.0,3.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,70.0
e-Divisive,-0.3,3.0,2.0
KCPA,-0.3,3.0,5.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,7.0
KCPA,-0.3,3.0,45.0
Neural-ECF,-0.3,3.0,60.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,130.0
e-Divisive,-0.3,3.0,137.0
KCPA,-0.3,3.0,12.0
Neural-ECF,-0.3,3.0,16.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,30.0
e-Divisive,-0.3,3.0,0.0
KCPA,-0.3,3.0,20.0
Neural-ECF,-0.3,3.0,7.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,2.0
KCPA,-0.3,3.0,21.0
Neural-ECF,-0.3,3.0,101.0
MIDAST[KS],-0.3,3.0,60.0
MIDAST[MMD],-0.3,3.0,100.0
e-Divisive,-0.3,3.0,3.0
KCPA,-0.3,3.0,49.0
Neural-ECF,-0.3,3.0,28.0
MIDAST[KS],-0.3,3.0,30.0
MIDAST[MMD],-0.3,3.0,20.0
e-Divisive,-0.3,3.0,5.0
KCPA,-0.3,3.0,5.0
Neural-ECF,-0.3,3.0,35.0
MIDAST[KS],-0.3,3.0,40.0
MIDAST[MMD],-0.3,3.0,260.0
e-Divisive,-0.3,3.0,2.0
KCPA,-0.3,3.0,32.0
Neural-ECF,-0.3,3.0,112.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,60.0
e-Divisive,-0.3,3.0,47.0
KCPA,-0.3,3.0,5.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,4.0
KCPA,-0.3,3.0,4.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,80.0
e-Divisive,-0.3,3.0,8.0
KCPA,-0.3,3.0,2.0
Neural-ECF,-0.3,3.0,9.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,250.0
e-Divisive,-0.3,3.0,4.0
KCPA,-0.3,3.0,24.0
Neural-ECF,-0.3,3.0,14.0
MIDAST[KS],-0.3,3.0,100.0
MIDAST[MMD],-0.3,3.0,150.0
e-Divisive,-0.3,3.0,101.0
KCPA,-0.3,3.0,49.0
Neural-ECF,-0.3,3.0,4.0
MIDAST[KS],-0.3,3.0,90.0
MIDAST[MMD],-0.3,3.0,90.0
e-Divisive,-0.3,3.0,69.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.3,3.0,10.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,70.0
e-Divisive,-0.3,3.0,11.0
KCPA,-0.3,3.0,6.0
Neural-ECF,-0.3,3.0,12.0
MIDAST[KS],-0.3,3.0,100.0
MIDAST[MMD],-0.3,3.0,100.0
e-Divisive,-0.3,3.0,3.0
KCPA,-0.3,3.0,4.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,230.0
MIDAST[MMD],-0.3,3.0,10.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,12.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,120.0
MIDAST[MMD],-0.3,3.0,20.0
e-Divisive,-0.3,3.0,3.0
KCPA,-0.3,3.0,17.0
Neural-ECF,-0.3,3.0,8.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,300.0
e-Divisive,-0.3,3.0,9.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.3,3.0,55.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,20.0
e-Divisive,-0.3,3.0,16.0
KCPA,-0.3,3.0,8.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,60.0
e-Divisive,-0.3,3.0,50.0
KCPA,-0.3,3.0,16.0
Neural-ECF,-0.3,3.0,151.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,223.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.3,3.0,
MIDAST[KS],-0.3,3.0,60.0
MIDAST[MMD],-0.3,3.0,70.0
e-Divisive,-0.3,3.0,18.0
KCPA,-0.3,3.0,43.0
Neural-ECF,-0.3,3.0,30.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,60.0
e-Divisive,-0.3,3.0,6.0
KCPA,-0.3,3.0,0.0
Neural-ECF,-0.3,3.0,79.0
MIDAST[KS],-0.3,3.0,50.0
MIDAST[MMD],-0.3,3.0,60.0
e-Divisive,-0.3,3.0,52.0
KCPA,-0.3,3.0,52.0
Neural-ECF,-0.3,3.0,16.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,160.0
e-Divisive,-0.3,3.0,12.0
KCPA,-0.3,3.0,16.0
Neural-ECF,-0.3,3.0,29.0
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,50.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,19.0
Neural-ECF,-0.3,3.0,5.0
MIDAST[KS],-0.3,3.0,10.0
MIDAST[MMD],-0.3,3.0,20.0
e-Divisive,-0.3,3.0,9.0
KCPA,-0.3,3.0,5.0
Neural-ECF,-0.3,3.0,4.0
MIDAST[KS],-0.3,3.0,170.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,68.0
KCPA,-0.3,3.0,0.0
Neural-ECF,-0.3,3.0,4.0
MIDAST[KS],-0.3,3.0,40.0
MIDAST[MMD],-0.3,3.0,60.0
e-Divisive,-0.3,3.0,10.0
KCPA,-0.3,3.0,16.0
Neural-ECF,-0.3,3.0,6.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,30.0
e-Divisive,-0.3,3.0,6.0
KCPA,-0.3,3.0,34.0
Neural-ECF,-0.3,3.0,14.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,60.0
e-Divisive,-0.3,3.0,2.0
KCPA,-0.3,3.0,2.0
Neural-ECF,-0.3,3.0,27.0
MIDAST[KS],-0.3,3.0,50.0
MIDAST[MMD],-0.3,3.0,0.0
e-Divisive,-0.3,3.0,60.0
KCPA,-0.3,3.0,45.0
Neural-ECF,-0.3,3.0,46.0
MIDAST[KS],-0.3,3.0,20.0
MIDAST[MMD],-0.3,3.0,40.0
e-Divisive,-0.3,3.0,17.0
KCPA,-0.3,3.0,31.0
Neural-ECF,-0.3,3.0,45.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,60.0
e-Divisive,-0.3,3.0,1.0
KCPA,-0.3,3.0,0.0
Neural-ECF,-0.3,3.0,9.0
MIDAST[KS],-0.3,3.0,0.0
MIDAST[MMD],-0.3,3.0,80.0
e-Divisive,-0.3,3.0,10.0
KCPA,-0.3,3.0,1.0
Neural-ECF,-0.0,3.0,
MIDAST[KS],-0.0,3.0,0.0
MIDAST[MMD],-0.0,3.0,10.0
e-Divisive,-0.0,3.0,10.0
KCPA,-0.0,3.0,10.0
Neural-ECF,-0.0,3.0,
MIDAST[KS],-0.0,3.0,40.0
MIDAST[MMD],-0.0,3.0,50.0
e-Divisive,-0.0,3.0,40.0
KCPA,-0.0,3.0,40.0
Neural-ECF,-0.0,3.0,
MIDAST[KS],-0.0,3.0,110.0
MIDAST[MMD],-0.0,3.0,230.0
e-Divisive,-0.0,3.0,61.0
KCPA,-0.0,3.0,14.0
Neural-ECF,-0.0,3.0,
MIDAST[KS],-0.0,3.0,
MIDAST[MMD],-0.0,3.0,30.0
e-Divisive,-0.0,3.0,2.0
KCPA,-0.0,3.0,1.0
