Method,rho2,param_y,MAE
e-Divisive,0.9,5.0,8.0
KCPA,0.9,5.0,6.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,150.0
e-Divisive,0.9,5.0,15.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,180.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,140.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,5.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,202.0
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,70.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,40.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,160.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,40.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,0.0
e-Divisive,0.9,5.0,4.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,6.0
KCPA,0.9,5.0,6.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,130.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,150.0
e-Divisive,0.9,5.0,4.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,260.0
e-Divisive,0.9,5.0,9.0
KCPA,0.9,5.0,3.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,140.0
e-Divisive,0.9,5.0,55.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,140.0
e-Divisive,0.9,5.0,4.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,130.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,15.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,11.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,140.0
e-Divisive,0.9,5.0,3.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,56.0
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,160.0
e-Divisive,0.9,5.0,26.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,0.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,170.0
e-Divisive,0.9,5.0,4.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,33.0
KCPA,0.9,5.0,7.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,150.0
e-Divisive,0.9,5.0,4.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,244.0
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,16.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,8.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,140.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,0.0
e-Divisive,0.9,5.0,7.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,140.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,11.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,140.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,150.0
e-Divisive,0.9,5.0,4.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,4.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,3.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,170.0
e-Divisive,0.9,5.0,49.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,160.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,150.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,3.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,150.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,0.0
Neural-ECF,-0.9,10.0,12.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,140.0
e-Divisive,-0.9,10.0,2.0
KCPA,-0.9,10.0,4.0
Neural-ECF,-0.9,10.0,11.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,110.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,1.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,70.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,3.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,20.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,8.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,40.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,8.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,100.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,3.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,30.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,10.0
Neural-ECF,-0.9,10.0,5.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,40.0
e-Divisive,-0.9,10.0,5.0
KCPA,-0.9,10.0,2.0
Neural-ECF,-0.9,10.0,11.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,50.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,5.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,40.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,3.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,300.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,5.0
Neural-ECF,-0.9,10.0,4.0
MIDAST[KS],-0.9,10.0,10.0
MIDAST[MMD],-0.9,10.0,90.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,29.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,120.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,120.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,9.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,270.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,100.0
e-Divisive,-0.9,10.0,2.0
KCPA,-0.9,10.0,9.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,50.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,3.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,280.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,11.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,130.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,1.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,20.0
e-Divisive,-0.9,10.0,2.0
KCPA,-0.9,10.0,28.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,10.0
MIDAST[MMD],-0.9,10.0,90.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,1.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,130.0
e-Divisive,-0.9,10.0,4.0
KCPA,-0.9,10.0,2.0
Neural-ECF,-0.9,10.0,9.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,70.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,3.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,130.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,300.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,80.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,15.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,40.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,5.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,40.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,7.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,40.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,9.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,110.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,44.0
Neural-ECF,-0.9,10.0,5.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,130.0
e-Divisive,-0.9,10.0,4.0
KCPA,-0.9,10.0,17.0
Neural-ECF,-0.9,10.0,1.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,70.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,70.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,2.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,90.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,50.0
e-Divisive,-0.9,10.0,3.0
KCPA,-0.9,10.0,3.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,50.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,8.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,120.0
e-Divisive,-0.9,10.0,3.0
KCPA,-0.9,10.0,13.0
Neural-ECF,-0.9,10.0,1.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,120.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,11.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,110.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,3.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,120.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,6.0
Neural-ECF,-0.9,10.0,4.0
MIDAST[KS],-0.9,10.0,10.0
MIDAST[MMD],-0.9,10.0,140.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,3.0
Neural-ECF,-0.9,10.0,19.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,40.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,14.0
Neural-ECF,-0.9,10.0,4.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,130.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,3.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,10.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,31.0
Neural-ECF,-0.9,10.0,1.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,30.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,150.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,11.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,20.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,70.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,210.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,120.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,7.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,160.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,40.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,3.0
Neural-ECF,-0.9,10.0,9.0
MIDAST[KS],-0.9,10.0,10.0
MIDAST[MMD],-0.9,10.0,120.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,110.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,15.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,90.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,5.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,100.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,4.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,110.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,14.0
MIDAST[KS],-0.9,10.0,10.0
MIDAST[MMD],-0.9,10.0,70.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,7.0
Neural-ECF,-0.9,10.0,1.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,50.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,3.0
Neural-ECF,-0.9,10.0,8.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,280.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,5.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,110.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,9.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,160.0
e-Divisive,-0.9,10.0,6.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,60.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,4.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,80.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,14.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,20.0
e-Divisive,-0.9,10.0,3.0
KCPA,-0.9,10.0,3.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,50.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,12.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,150.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,2.0
Neural-ECF,-0.9,10.0,8.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,50.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,2.0
Neural-ECF,-0.9,10.0,1.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,0.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,4.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,70.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,8.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,150.0
e-Divisive,-0.9,10.0,9.0
KCPA,-0.9,10.0,9.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,10.0
e-Divisive,-0.9,10.0,2.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,9.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,130.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,68.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,250.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,250.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,5.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,300.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,2.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,40.0
e-Divisive,-0.9,10.0,2.0
KCPA,-0.9,10.0,2.0
Neural-ECF,-0.9,10.0,4.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,80.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,12.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,160.0
e-Divisive,-0.9,10.0,2.0
KCPA,-0.9,10.0,2.0
Neural-ECF,-0.9,10.0,10.0
MIDAST[KS],-0.9,10.0,10.0
MIDAST[MMD],-0.9,10.0,120.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,15.0
Neural-ECF,-0.9,10.0,2.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,40.0
e-Divisive,-0.9,10.0,2.0
KCPA,-0.9,10.0,4.0
Neural-ECF,-0.9,10.0,14.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,30.0
e-Divisive,-0.9,10.0,4.0
KCPA,-0.9,10.0,4.0
Neural-ECF,-0.9,10.0,0.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,90.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,4.0
Neural-ECF,-0.9,10.0,7.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,30.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,3.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,30.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,7.0
MIDAST[KS],-0.9,10.0,10.0
MIDAST[MMD],-0.9,10.0,30.0
e-Divisive,-0.9,10.0,2.0
KCPA,-0.9,10.0,5.0
Neural-ECF,-0.9,10.0,8.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,80.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,2.0
Neural-ECF,-0.9,10.0,7.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,300.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,7.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,120.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,4.0
Neural-ECF,-0.9,10.0,7.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,100.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,1.0
Neural-ECF,-0.9,10.0,6.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,120.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,11.0
Neural-ECF,-0.9,10.0,1.0
MIDAST[KS],-0.9,10.0,10.0
MIDAST[MMD],-0.9,10.0,70.0
e-Divisive,-0.9,10.0,0.0
KCPA,-0.9,10.0,2.0
Neural-ECF,-0.9,10.0,13.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,280.0
e-Divisive,-0.9,10.0,4.0
KCPA,-0.9,10.0,5.0
Neural-ECF,-0.9,10.0,5.0
MIDAST[KS],-0.9,10.0,0.0
MIDAST[MMD],-0.9,10.0,90.0
e-Divisive,-0.9,10.0,1.0
KCPA,-0.9,10.0,0.0
Neural-ECF,-0.9,10.0,11.0
MIDAST[KS],-0.9,10.0,0.0
