Method,rho2,alpha2,MAE,time_s
Neural-ECF[peaks],0.9,1.5,5.0,1.635563850402832
MIDAST[KS],0.9,1.5,,5.172538995742798
Neural-ECF[argmax],0.9,1.5,0.0,1.6033060550689697
Neural-ECF[peaks],0.9,1.5,0.0,1.6033060550689697
MIDAST[KS],0.9,1.5,,5.206577301025391
Neural-ECF[argmax],0.9,1.5,5.0,1.6349918842315674
Neural-ECF[peaks],0.9,1.5,5.0,1.6349918842315674
MIDAST[KS],0.9,1.5,,5.178512096405029
Neural-ECF[argmax],0.9,1.5,10.0,1.578813076019287
Neural-ECF[peaks],0.9,1.5,10.0,1.578813076019287
MIDAST[KS],0.9,1.5,,5.103749990463257
Neural-ECF[argmax],0.9,1.5,10.0,1.6062941551208496
Neural-ECF[peaks],0.9,1.5,10.0,1.6062941551208496
MIDAST[KS],0.9,1.5,,5.275775194168091
Neural-ECF[argmax],0.9,1.5,5.0,1.5613389015197754
Neural-ECF[peaks],0.9,1.5,5.0,1.5613389015197754
MIDAST[KS],0.9,1.5,,5.16979718208313
Neural-ECF[argmax],0.9,1.5,0.0,1.6062731742858887
Neural-ECF[peaks],0.9,1.5,0.0,1.6062731742858887
MIDAST[KS],0.9,1.5,,5.050593137741089
Neural-ECF[argmax],0.9,1.5,0.0,1.5929059982299805
Neural-ECF[peaks],0.9,1.5,0.0,1.5929059982299805
MIDAST[KS],0.9,1.5,,4.989099025726318
Neural-ECF[argmax],0.9,1.5,0.0,1.5794379711151123
Neural-ECF[peaks],0.9,1.5,0.0,1.5794379711151123
MIDAST[KS],0.9,1.5,,5.253416061401367
Neural-ECF[argmax],0.9,1.5,10.0,1.5536997318267822
Neural-ECF[peaks],0.9,1.5,10.0,1.5536997318267822
MIDAST[KS],0.9,1.5,,5.116870164871216
Neural-ECF[argmax],0.9,1.5,45.0,1.6185920238494873
Neural-ECF[peaks],0.9,1.5,45.0,1.6185920238494873
MIDAST[KS],0.9,1.5,,5.223735809326172
Neural-ECF[argmax],0.9,1.5,15.0,1.6328868865966797
Neural-ECF[peaks],0.9,1.5,15.0,1.6328868865966797
MIDAST[KS],0.9,1.5,,5.120179176330566
Neural-ECF[argmax],0.9,1.5,5.0,1.6204588413238525
Neural-ECF[peaks],0.9,1.5,5.0,1.6204588413238525
MIDAST[KS],0.9,1.5,,5.148160934448242
Neural-ECF[argmax],0.9,1.5,15.0,1.6174769401550293
Neural-ECF[peaks],0.9,1.5,15.0,1.6174769401550293
MIDAST[KS],0.9,1.5,,5.154697895050049
Neural-ECF[argmax],0.9,1.5,0.0,1.5853188037872314
Neural-ECF[peaks],0.9,1.5,0.0,1.5853188037872314
MIDAST[KS],0.9,1.5,,5.21262001991272
Neural-ECF[argmax],0.9,1.5,5.0,1.5986368656158447
Neural-ECF[peaks],0.9,1.5,5.0,1.5986368656158447
MIDAST[KS],0.9,1.5,,5.1358537673950195
Neural-ECF[argmax],0.9,1.5,10.0,1.642449140548706
Neural-ECF[peaks],0.9,1.5,10.0,1.642449140548706
MIDAST[KS],0.9,1.5,,5.211091995239258
Neural-ECF[argmax],0.9,1.5,0.0,1.6769301891326904
Neural-ECF[peaks],0.9,1.5,0.0,1.6769301891326904
MIDAST[KS],0.9,1.5,,5.115174770355225
Neural-ECF[argmax],0.9,1.5,10.0,1.5860400199890137
Neural-ECF[peaks],0.9,1.5,10.0,1.5860400199890137
MIDAST[KS],0.9,1.5,,5.064483880996704
Neural-ECF[argmax],0.9,1.5,5.0,1.606856107711792
Neural-ECF[peaks],0.9,1.5,5.0,1.606856107711792
MIDAST[KS],0.9,1.5,,5.183821201324463
Neural-ECF[argmax],0.9,1.5,0.0,1.645298957824707
Neural-ECF[peaks],0.9,1.5,0.0,1.645298957824707
MIDAST[KS],0.9,1.5,,5.183084964752197
Neural-ECF[argmax],0.9,1.5,10.0,1.5665721893310547
Neural-ECF[peaks],0.9,1.5,10.0,1.5665721893310547
MIDAST[KS],0.9,1.5,,5.119750022888184
Neural-ECF[argmax],0.9,1.5,5.0,1.644685983657837
Neural-ECF[peaks],0.9,1.5,5.0,1.644685983657837
MIDAST[KS],0.9,1.5,,5.2705090045928955
Neural-ECF[argmax],0.9,1.5,5.0,1.6246528625488281
Neural-ECF[peaks],0.9,1.5,5.0,1.6246528625488281
MIDAST[KS],0.9,1.5,,5.185409784317017
Neural-ECF[argmax],0.9,1.5,20.0,1.6081631183624268
Neural-ECF[peaks],0.9,1.5,20.0,1.6081631183624268
MIDAST[KS],0.9,1.5,,5.251575708389282
Neural-ECF[argmax],0.9,1.5,0.0,1.6565959453582764
Neural-ECF[peaks],0.9,1.5,0.0,1.6565959453582764
MIDAST[KS],0.9,1.5,,5.122392892837524
Neural-ECF[argmax],0.9,1.5,10.0,1.566359043121338
Neural-ECF[peaks],0.9,1.5,10.0,1.566359043121338
MIDAST[KS],0.9,1.5,,5.144880056381226
Neural-ECF[argmax],0.9,1.5,0.0,1.6090469360351562
Neural-ECF[peaks],0.9,1.5,0.0,1.6090469360351562
MIDAST[KS],0.9,1.5,,5.263540983200073
Neural-ECF[argmax],0.9,1.5,10.0,1.5929210186004639
Neural-ECF[peaks],0.9,1.5,10.0,1.5929210186004639
MIDAST[KS],0.9,1.5,,5.34904408454895
Neural-ECF[argmax],0.9,1.5,5.0,1.6491367816925049
Neural-ECF[peaks],0.9,1.5,5.0,1.6491367816925049
MIDAST[KS],0.9,1.5,,5.313076019287109
Neural-ECF[argmax],0.9,1.5,5.0,1.679502010345459
Neural-ECF[peaks],0.9,1.5,5.0,1.679502010345459
MIDAST[KS],0.9,1.5,,5.030887842178345
Neural-ECF[argmax],0.9,1.5,5.0,1.6638951301574707
Neural-ECF[peaks],0.9,1.5,5.0,1.6638951301574707
MIDAST[KS],0.9,1.5,,5.1476359367370605
Neural-ECF[argmax],0.9,1.5,15.0,1.626866102218628
Neural-ECF[peaks],0.9,1.5,15.0,1.626866102218628
MIDAST[KS],0.9,1.5,,5.277052164077759
Neural-ECF[argmax],0.9,1.5,0.0,1.6659870147705078
Neural-ECF[peaks],0.9,1.5,0.0,1.6659870147705078
MIDAST[KS],0.9,1.5,,5.247843027114868
Neural-ECF[argmax],0.9,1.5,5.0,1.5925230979919434
Neural-ECF[peaks],0.9,1.5,5.0,1.5925230979919434
MIDAST[KS],0.9,1.5,,5.279057025909424
Neural-ECF[argmax],0.9,1.5,0.0,1.660139560699463
Neural-ECF[peaks],0.9,1.5,0.0,1.660139560699463
MIDAST[KS],0.9,1.5,,5.102947950363159
Neural-ECF[argmax],0.9,1.5,5.0,1.5680487155914307
Neural-ECF[peaks],0.9,1.5,5.0,1.5680487155914307
MIDAST[KS],0.9,1.5,,5.26202917098999
Neural-ECF[argmax],0.9,1.5,0.0,1.710979700088501
Neural-ECF[peaks],0.9,1.5,0.0,1.710979700088501
MIDAST[KS],0.9,1.5,,5.172291040420532
Neural-ECF[argmax],0.9,1.5,80.0,1.7039768695831299
Neural-ECF[peaks],0.9,1.5,80.0,1.7039768695831299
MIDAST[KS],0.9,1.5,,5.266494989395142
Neural-ECF[argmax],0.9,1.5,5.0,1.6502258777618408
Neural-ECF[peaks],0.9,1.5,5.0,1.6502258777618408
MIDAST[KS],0.9,1.5,,5.107168197631836
Neural-ECF[argmax],0.9,1.5,0.0,1.6216461658477783
Neural-ECF[peaks],0.9,1.5,0.0,1.6216461658477783
MIDAST[KS],0.9,1.5,,5.167265176773071
Neural-ECF[argmax],0.9,1.5,5.0,1.6228747367858887
Neural-ECF[peaks],0.9,1.5,5.0,1.6228747367858887
MIDAST[KS],0.9,1.5,,5.231440305709839
Neural-ECF[argmax],0.9,1.5,0.0,1.6334331035614014
Neural-ECF[peaks],0.9,1.5,0.0,1.6334331035614014
MIDAST[KS],0.9,1.5,,5.155202150344849
Neural-ECF[argmax],0.9,1.5,5.0,1.6309540271759033
Neural-ECF[peaks],0.9,1.5,5.0,1.6309540271759033
MIDAST[KS],0.9,1.5,,5.113907098770142
Neural-ECF[argmax],0.9,1.5,10.0,1.6455278396606445
Neural-ECF[peaks],0.9,1.5,10.0,1.6455278396606445
MIDAST[KS],0.9,1.5,,5.194164991378784
Neural-ECF[argmax],0.9,1.5,10.0,1.6429150104522705
Neural-ECF[peaks],0.9,1.5,10.0,1.6429150104522705
MIDAST[KS],0.9,1.5,,5.115925073623657
Neural-ECF[argmax],0.9,1.5,35.0,1.6392951011657715
Neural-ECF[peaks],0.9,1.5,35.0,1.6392951011657715
MIDAST[KS],0.9,1.5,,5.206544876098633
Neural-ECF[argmax],0.9,1.5,5.0,1.6153647899627686
Neural-ECF[peaks],0.9,1.5,5.0,1.6153647899627686
MIDAST[KS],0.9,1.5,,5.148072957992554
Neural-ECF[argmax],0.9,1.5,0.0,1.604841947555542
Neural-ECF[peaks],0.9,1.5,0.0,1.604841947555542
MIDAST[KS],0.9,1.5,,5.291805028915405
Neural-ECF[argmax],0.9,1.5,10.0,1.5483591556549072
Neural-ECF[peaks],0.9,1.5,10.0,1.5483591556549072
MIDAST[KS],0.9,1.5,,5.181841135025024
Neural-ECF[argmax],0.9,1.5,0.0,1.8551621437072754
Neural-ECF[peaks],0.9,1.5,0.0,1.8551621437072754
MIDAST[KS],0.9,1.5,,5.310696125030518
Neural-ECF[argmax],0.9,1.5,0.0,1.7173879146575928
Neural-ECF[peaks],0.9,1.5,0.0,1.7173879146575928
MIDAST[KS],0.9,1.5,,5.317836046218872
Neural-ECF[argmax],0.9,1.5,10.0,1.7036652565002441
Neural-ECF[peaks],0.9,1.5,10.0,1.7036652565002441
MIDAST[KS],0.9,1.5,,5.156153202056885
Neural-ECF[argmax],0.9,1.5,30.0,1.6602821350097656
Neural-ECF[peaks],0.9,1.5,30.0,1.6602821350097656
MIDAST[KS],0.9,1.5,,5.2126710414886475
Neural-ECF[argmax],0.9,1.5,0.0,1.6255900859832764
Neural-ECF[peaks],0.9,1.5,0.0,1.6255900859832764
MIDAST[KS],0.9,1.5,,5.246387958526611
Neural-ECF[argmax],0.9,1.5,0.0,1.6759788990020752
Neural-ECF[peaks],0.9,1.5,0.0,1.6759788990020752
MIDAST[KS],0.9,1.5,,5.155646800994873
Neural-ECF[argmax],0.9,1.5,0.0,1.632098913192749
Neural-ECF[peaks],0.9,1.5,0.0,1.632098913192749
MIDAST[KS],0.9,1.5,,5.164920091629028
Neural-ECF[argmax],0.9,1.5,0.0,1.6278400421142578
Neural-ECF[peaks],0.9,1.5,0.0,1.6278400421142578
MIDAST[KS],0.9,1.5,,5.299270868301392
Neural-ECF[argmax],0.9,1.5,10.0,1.622913122177124
Neural-ECF[peaks],0.9,1.5,10.0,1.622913122177124
MIDAST[KS],0.9,1.5,,5.248639106750488
Neural-ECF[argmax],0.9,1.5,5.0,1.5979950428009033
Neural-ECF[peaks],0.9,1.5,5.0,1.5979950428009033
MIDAST[KS],0.9,1.5,,5.185884952545166
Neural-ECF[argmax],0.9,1.5,20.0,1.6046350002288818
Neural-ECF[peaks],0.9,1.5,20.0,1.6046350002288818
MIDAST[KS],0.9,1.5,,5.152631998062134
Neural-ECF[argmax],0.9,1.5,5.0,1.6641180515289307
Neural-ECF[peaks],0.9,1.5,5.0,1.6641180515289307
MIDAST[KS],0.9,1.5,280.0,5.185039043426514
Neural-ECF[argmax],0.9,1.5,10.0,1.637251853942871
Neural-ECF[peaks],0.9,1.5,10.0,1.637251853942871
MIDAST[KS],0.9,1.5,,5.16026496887207
Neural-ECF[argmax],0.9,1.5,10.0,1.6758921146392822
Neural-ECF[peaks],0.9,1.5,10.0,1.6758921146392822
MIDAST[KS],0.9,1.5,,5.315969228744507
Neural-ECF[argmax],0.9,1.5,15.0,1.6431889533996582
Neural-ECF[peaks],0.9,1.5,15.0,1.6431889533996582
MIDAST[KS],0.9,1.5,,5.24078893661499
Neural-ECF[argmax],0.9,1.5,10.0,1.6413772106170654
Neural-ECF[peaks],0.9,1.5,10.0,1.6413772106170654
MIDAST[KS],0.9,1.5,,5.26475191116333
Neural-ECF[argmax],0.9,1.5,5.0,1.583587884902954
Neural-ECF[peaks],0.9,1.5,5.0,1.583587884902954
MIDAST[KS],0.9,1.5,,5.17357611656189
Neural-ECF[argmax],0.9,1.5,5.0,1.670837163925171
Neural-ECF[peaks],0.9,1.5,5.0,1.670837163925171
MIDAST[KS],0.9,1.5,,5.232336044311523
Neural-ECF[argmax],0.9,1.5,0.0,1.6001091003417969
Neural-ECF[peaks],0.9,1.5,0.0,1.6001091003417969
MIDAST[KS],0.9,1.5,,5.140079021453857
Neural-ECF[argmax],0.9,1.5,45.0,1.646104097366333
Neural-ECF[peaks],0.9,1.5,45.0,1.646104097366333
MIDAST[KS],0.9,1.5,,5.240566968917847
Neural-ECF[argmax],0.9,1.5,10.0,1.6407837867736816
Neural-ECF[peaks],0.9,1.5,10.0,1.6407837867736816
MIDAST[KS],0.9,1.5,,5.379908800125122
Neural-ECF[argmax],0.9,1.5,5.0,1.6186540126800537
Neural-ECF[peaks],0.9,1.5,5.0,1.6186540126800537
MIDAST[KS],0.9,1.5,,5.210877895355225
Neural-ECF[argmax],0.9,1.5,0.0,1.676095962524414
Neural-ECF[peaks],0.9,1.5,0.0,1.676095962524414
MIDAST[KS],0.9,1.5,,5.301775932312012
Neural-ECF[argmax],0.9,1.5,5.0,1.6610379219055176
Neural-ECF[peaks],0.9,1.5,5.0,1.6610379219055176
MIDAST[KS],0.9,1.5,,5.149299144744873
Neural-ECF[argmax],0.9,1.5,5.0,1.629323959350586
Neural-ECF[peaks],0.9,1.5,5.0,1.629323959350586
MIDAST[KS],0.9,1.5,,5.153846025466919
Neural-ECF[argmax],0.9,1.5,0.0,1.6215260028839111
Neural-ECF[peaks],0.9,1.5,0.0,1.6215260028839111
MIDAST[KS],0.9,1.5,,5.113505125045776
Neural-ECF[argmax],0.9,1.5,0.0,1.61726713180542
Neural-ECF[peaks],0.9,1.5,0.0,1.61726713180542
MIDAST[KS],0.9,1.5,,5.059262990951538
Neural-ECF[argmax],0.9,1.5,0.0,1.7091357707977295
Neural-ECF[peaks],0.9,1.5,0.0,1.7091357707977295
MIDAST[KS],0.9,1.5,,5.179447889328003
Neural-ECF[argmax],0.9,1.5,0.0,1.627455234527588
Neural-ECF[peaks],0.9,1.5,0.0,1.627455234527588
MIDAST[KS],0.9,1.5,,5.0363311767578125
Neural-ECF[argmax],0.9,1.5,55.0,1.6145219802856445
Neural-ECF[peaks],0.9,1.5,55.0,1.6145219802856445
MIDAST[KS],0.9,1.5,,5.197663068771362
Neural-ECF[argmax],0.9,1.5,0.0,1.6220166683197021
Neural-ECF[peaks],0.9,1.5,0.0,1.6220166683197021
MIDAST[KS],0.9,1.5,,5.343155860900879
Neural-ECF[argmax],0.9,1.5,5.0,1.614224910736084
Neural-ECF[peaks],0.9,1.5,5.0,1.614224910736084
MIDAST[KS],0.9,1.5,,5.198559999465942
Neural-ECF[argmax],0.9,1.5,5.0,1.6359901428222656
Neural-ECF[peaks],0.9,1.5,5.0,1.6359901428222656
MIDAST[KS],0.9,1.5,,5.168752908706665
Neural-ECF[argmax],0.9,1.5,10.0,1.6225409507751465
Neural-ECF[peaks],0.9,1.5,10.0,1.6225409507751465
MIDAST[KS],0.9,1.5,,5.104163885116577
Neural-ECF[argmax],0.9,1.5,15.0,1.6269350051879883
Neural-ECF[peaks],0.9,1.5,15.0,1.6269350051879883
MIDAST[KS],0.9,1.5,,5.300575017929077
Neural-ECF[argmax],0.9,1.5,65.0,1.6704177856445312
Neural-ECF[peaks],0.9,1.5,65.0,1.6704177856445312
MIDAST[KS],0.9,1.5,,5.195543050765991
Neural-ECF[argmax],0.9,1.5,5.0,1.6176280975341797
Neural-ECF[peaks],0.9,1.5,5.0,1.6176280975341797
MIDAST[KS],0.9,1.5,,5.214127063751221
Neural-ECF[argmax],0.9,1.5,5.0,1.6316909790039062
Neural-ECF[peaks],0.9,1.5,5.0,1.6316909790039062
MIDAST[KS],0.9,1.5,,5.259239912033081
Neural-ECF[argmax],0.9,1.5,10.0,1.625929832458496
Neural-ECF[peaks],0.9,1.5,10.0,1.625929832458496
MIDAST[KS],0.9,1.5,,5.1071600914001465
Neural-ECF[argmax],0.9,1.5,0.0,1.6148269176483154
Neural-ECF[peaks],0.9,1.5,0.0,1.6148269176483154
MIDAST[KS],0.9,1.5,,5.239469766616821
Neural-ECF[argmax],0.9,1.5,25.0,1.4938609600067139
Neural-ECF[peaks],0.9,1.5,25.0,1.4938609600067139
MIDAST[KS],0.9,1.5,,5.162090063095093
Neural-ECF[argmax],0.9,1.5,5.0,1.647341012954712
Neural-ECF[peaks],0.9,1.5,5.0,1.647341012954712
MIDAST[KS],0.9,1.5,,5.176440954208374
Neural-ECF[argmax],0.9,1.5,10.0,1.625364065170288
Neural-ECF[peaks],0.9,1.5,10.0,1.625364065170288
MIDAST[KS],0.9,1.5,,5.110322952270508
Neural-ECF[argmax],0.9,1.5,0.0,1.6326639652252197
Neural-ECF[peaks],0.9,1.5,0.0,1.6326639652252197
MIDAST[KS],0.9,1.5,,5.295524835586548
Neural-ECF[argmax],0.9,1.5,5.0,1.6486401557922363
Neural-ECF[peaks],0.9,1.5,5.0,1.6486401557922363
MIDAST[KS],0.9,1.5,,5.324573040008545
Neural-ECF[argmax],0.9,1.5,15.0,1.6134669780731201
Neural-ECF[peaks],0.9,1.5,15.0,1.6134669780731201
MIDAST[KS],0.9,1.5,,5.346914052963257
Neural-ECF[argmax],0.9,1.5,5.0,1.607853889465332
Neural-ECF[peaks],0.9,1.5,5.0,1.607853889465332
MIDAST[KS],0.9,1.5,,5.229554891586304
Neural-ECF[argmax],0.9,1.5,5.0,1.6788280010223389
Neural-ECF[peaks],0.9,1.5,5.0,1.6788280010223389
MIDAST[KS],0.9,1.5,,5.154205799102783
Neural-ECF[argmax],0.9,1.5,10.0,1.6231470108032227
Neural-ECF[peaks],0.9,1.5,10.0,1.6231470108032227
MIDAST[KS],0.9,1.5,,5.235060930252075
Neural-ECF[argmax],0.9,1.5,10.0,1.6105291843414307
Neural-ECF[peaks],0.9,1.5,10.0,1.6105291843414307
MIDAST[KS],0.9,1.5,,5.060868740081787
Neural-ECF[argmax],0.9,1.5,0.0,1.6661038398742676
Neural-ECF[peaks],0.9,1.5,0.0,1.6661038398742676
MIDAST[KS],0.9,1.5,,5.141957759857178
Neural-ECF[argmax],0.9,1.5,0.0,1.599877119064331
Neural-ECF[peaks],0.9,1.5,0.0,1.599877119064331
MIDAST[KS],0.9,1.5,,5.182690858840942
Neural-ECF[argmax],0.9,1.5,5.0,1.6387169361114502
Neural-ECF[peaks],0.9,1.5,5.0,1.6387169361114502
MIDAST[KS],0.9,1.5,,5.266703844070435
Neural-ECF[argmax],0.9,1.5,5.0,1.5909700393676758
Neural-ECF[peaks],0.9,1.5,5.0,1.5909700393676758
MIDAST[KS],0.9,1.5,,5.253623008728027
Neural-ECF[argmax],0.9,1.5,5.0,1.5710952281951904
Neural-ECF[peaks],0.9,1.5,5.0,1.5710952281951904
MIDAST[KS],0.9,1.5,,5.183143854141235
Neural-ECF[argmax],0.9,1.5,10.0,1.6983649730682373
Neural-ECF[peaks],0.9,1.5,10.0,1.6983649730682373
MIDAST[KS],0.9,1.5,,5.186309814453125
Neural-ECF[argmax],0.9,1.5,0.0,1.6065950393676758
Neural-ECF[peaks],0.9,1.5,0.0,1.6065950393676758
MIDAST[KS],0.9,1.5,,5.180141925811768
Neural-ECF[argmax],0.9,1.5,10.0,1.6906869411468506
Neural-ECF[peaks],0.9,1.5,10.0,1.6906869411468506
MIDAST[KS],0.9,1.5,,5.225336074829102
Neural-ECF[argmax],0.9,1.5,15.0,1.667646884918213
Neural-ECF[peaks],0.9,1.5,15.0,1.667646884918213
MIDAST[KS],0.9,1.5,,5.322143793106079
Neural-ECF[argmax],0.9,1.5,5.0,1.654703140258789
Neural-ECF[peaks],0.9,1.5,5.0,1.654703140258789
MIDAST[KS],0.9,1.5,,5.134408235549927
Neural-ECF[argmax],0.9,1.5,5.0,1.6236228942871094
Neural-ECF[peaks],0.9,1.5,5.0,1.6236228942871094
MIDAST[KS],0.9,1.5,,5.16181492805481
Neural-ECF[argmax],0.9,1.5,0.0,1.6367008686065674
Neural-ECF[peaks],0.9,1.5,0.0,1.6367008686065674
MIDAST[KS],0.9,1.5,,5.21177077293396
Neural-ECF[argmax],0.9,1.5,0.0,1.6119072437286377
Neural-ECF[peaks],0.9,1.5,0.0,1.6119072437286377
MIDAST[KS],0.9,1.5,,5.145780801773071
Neural-ECF[argmax],0.9,1.5,10.0,1.5888571739196777
Neural-ECF[peaks],0.9,1.5,10.0,1.5888571739196777
MIDAST[KS],0.9,1.5,,5.17414402961731
Neural-ECF[argmax],0.9,1.5,10.0,1.6236250400543213
Neural-ECF[peaks],0.9,1.5,10.0,1.6236250400543213
MIDAST[KS],0.9,1.5,,5.125098943710327
Neural-ECF[argmax],0.9,1.5,5.0,1.6255519390106201
Neural-ECF[peaks],0.9,1.5,5.0,1.6255519390106201
MIDAST[KS],0.9,1.5,,5.267671823501587
Neural-ECF[argmax],0.9,1.5,10.0,1.7000329494476318
Neural-ECF[peaks],0.9,1.5,10.0,1.7000329494476318
MIDAST[KS],0.9,1.5,,5.1375837326049805
Neural-ECF[argmax],0.9,1.5,5.0,1.677499771118164
Neural-ECF[peaks],0.9,1.5,5.0,1.677499771118164
MIDAST[KS],0.9,1.5,,5.124211072921753
Neural-ECF[argmax],0.9,1.5,5.0,1.5761120319366455
Neural-ECF[peaks],0.9,1.5,5.0,1.5761120319366455
MIDAST[KS],0.9,1.5,,5.228338003158569
Neural-ECF[argmax],0.9,1.5,10.0,1.634643316268921
Neural-ECF[peaks],0.9,1.5,10.0,1.634643316268921
MIDAST[KS],0.9,1.5,,5.1656880378723145
Neural-ECF[argmax],0.9,1.5,10.0,1.612973928451538
Neural-ECF[peaks],0.9,1.5,10.0,1.612973928451538
MIDAST[KS],0.9,1.5,,5.057523012161255
Neural-ECF[argmax],0.9,1.5,20.0,1.6803288459777832
Neural-ECF[peaks],0.9,1.5,20.0,1.6803288459777832
MIDAST[KS],0.9,1.5,,5.075738191604614
Neural-ECF[argmax],0.9,1.5,10.0,1.5705828666687012
Neural-ECF[peaks],0.9,1.5,10.0,1.5705828666687012
MIDAST[KS],0.9,1.5,,5.141183853149414
Neural-ECF[argmax],0.9,1.5,5.0,1.6102867126464844
Neural-ECF[peaks],0.9,1.5,5.0,1.6102867126464844
MIDAST[KS],0.9,1.5,,5.1097657680511475
Neural-ECF[argmax],0.9,1.5,5.0,1.5816349983215332
Neural-ECF[peaks],0.9,1.5,5.0,1.5816349983215332
MIDAST[KS],0.9,1.5,,5.299777030944824
Neural-ECF[argmax],0.9,1.5,5.0,1.6469109058380127
Neural-ECF[peaks],0.9,1.5,5.0,1.6469109058380127
MIDAST[KS],0.9,1.5,,5.201421022415161
Neural-ECF[argmax],0.9,1.5,5.0,1.6514248847961426
Neural-ECF[peaks],0.9,1.5,5.0,1.6514248847961426
MIDAST[KS],0.9,1.5,,5.189450979232788
Neural-ECF[argmax],0.9,1.5,5.0,1.5917181968688965
Neural-ECF[peaks],0.9,1.5,5.0,1.5917181968688965
MIDAST[KS],0.9,1.5,,5.228669881820679
Neural-ECF[argmax],0.9,1.5,15.0,1.6213140487670898
Neural-ECF[peaks],0.9,1.5,15.0,1.6213140487670898
MIDAST[KS],0.9,1.5,,5.279088020324707
Neural-ECF[argmax],0.9,1.5,5.0,1.6071770191192627
Neural-ECF[peaks],0.9,1.5,5.0,1.6071770191192627
MIDAST[KS],0.9,1.5,,5.249935150146484
Neural-ECF[argmax],0.9,1.5,5.0,1.634890079498291
Neural-ECF[peaks],0.9,1.5,5.0,1.634890079498291
MIDAST[KS],0.9,1.5,,5.1537439823150635
Neural-ECF[argmax],0.9,1.5,5.0,1.6781938076019287
Neural-ECF[peaks],0.9,1.5,5.0,1.6781938076019287
MIDAST[KS],0.9,1.5,,5.151312828063965
Neural-ECF[argmax],0.9,1.5,10.0,1.602198839187622
Neural-ECF[peaks],0.9,1.5,10.0,1.602198839187622
MIDAST[KS],0.9,1.5,,5.263739824295044
Neural-ECF[argmax],0.9,1.5,5.0,1.6523990631103516
Neural-ECF[peaks],0.9,1.5,5.0,1.6523990631103516
MIDAST[KS],0.9,1.5,,5.220063209533691
Neural-ECF[argmax],0.9,1.5,15.0,1.6708629131317139
Neural-ECF[peaks],0.9,1.5,15.0,1.6708629131317139
MIDAST[KS],0.9,1.5,,5.138290882110596
Neural-ECF[argmax],0.9,1.5,10.0,1.5873279571533203
Neural-ECF[peaks],0.9,1.5,10.0,1.5873279571533203
MIDAST[KS],0.9,1.5,,5.184686899185181
Neural-ECF[argmax],0.9,1.5,0.0,1.6091690063476562
Neural-ECF[peaks],0.9,1.5,0.0,1.6091690063476562
MIDAST[KS],0.9,1.5,,5.0973780155181885
Neural-ECF[argmax],0.9,1.5,5.0,1.6259338855743408
Neural-ECF[peaks],0.9,1.5,5.0,1.6259338855743408
MIDAST[KS],0.9,1.5,,5.0750651359558105
Neural-ECF[argmax],0.9,1.5,10.0,1.6336779594421387
Neural-ECF[peaks],0.9,1.5,10.0,1.6336779594421387
MIDAST[KS],0.9,1.5,,5.228827238082886
Neural-ECF[argmax],0.9,1.5,20.0,1.6034739017486572
Neural-ECF[peaks],0.9,1.5,20.0,1.6034739017486572
MIDAST[KS],0.9,1.5,,5.275614023208618
Neural-ECF[argmax],0.9,1.5,0.0,1.608208179473877
Neural-ECF[peaks],0.9,1.5,0.0,1.608208179473877
MIDAST[KS],0.9,1.5,,5.125447034835815
Neural-ECF[argmax],0.9,1.5,5.0,1.609238862991333
Neural-ECF[peaks],0.9,1.5,5.0,1.609238862991333
MIDAST[KS],0.9,1.5,,5.1316978931427
Neural-ECF[argmax],0.9,1.5,10.0,1.61466646194458
Neural-ECF[peaks],0.9,1.5,10.0,1.61466646194458
MIDAST[KS],0.9,1.5,,5.269863843917847
Neural-ECF[argmax],0.9,1.5,10.0,1.6348488330841064
Neural-ECF[peaks],0.9,1.5,10.0,1.6348488330841064
MIDAST[KS],0.9,1.5,,5.1261937618255615
Neural-ECF[argmax],0.9,1.5,0.0,1.6019067764282227
Neural-ECF[peaks],0.9,1.5,0.0,1.6019067764282227
MIDAST[KS],0.9,1.5,,5.2055580615997314
Neural-ECF[argmax],0.9,1.5,0.0,1.61940598487854
Neural-ECF[peaks],0.9,1.5,0.0,1.61940598487854
MIDAST[KS],0.9,1.5,,5.154936075210571
Neural-ECF[argmax],0.9,1.5,0.0,1.6874148845672607
Neural-ECF[peaks],0.9,1.5,0.0,1.6874148845672607
MIDAST[KS],0.9,1.5,,5.210147142410278
Neural-ECF[argmax],0.9,1.5,10.0,1.5998730659484863
Neural-ECF[peaks],0.9,1.5,10.0,1.5998730659484863
MIDAST[KS],0.9,1.5,,5.219903945922852
Neural-ECF[argmax],0.9,1.5,5.0,1.6172428131103516
Neural-ECF[peaks],0.9,1.5,5.0,1.6172428131103516
MIDAST[KS],0.9,1.5,,5.192734956741333
Neural-ECF[argmax],0.9,1.5,15.0,1.5894720554351807
Neural-ECF[peaks],0.9,1.5,15.0,1.5894720554351807
MIDAST[KS],0.9,1.5,,5.305902004241943
Neural-ECF[argmax],0.9,1.5,5.0,1.6029019355773926
Neural-ECF[peaks],0.9,1.5,5.0,1.6029019355773926
MIDAST[KS],0.9,1.5,,5.140021085739136
Neural-ECF[argmax],0.9,1.5,15.0,1.6425189971923828
Neural-ECF[peaks],0.9,1.5,15.0,1.6425189971923828
MIDAST[KS],0.9,1.5,,5.218764066696167
Neural-ECF[argmax],0.9,1.5,5.0,1.6797850131988525
Neural-ECF[peaks],0.9,1.5,5.0,1.6797850131988525
