Method,rho2,alpha2,MAE,time_s
MIDAST[KS],-0.0,1.98,,27.768131971359253
Neural-ECF[argmax],-0.0,1.98,5.0,0.8951609134674072
Neural-ECF[peaks],-0.0,1.98,5.0,0.8951609134674072
MIDAST[KS],-0.0,1.98,,27.73176884651184
Neural-ECF[argmax],-0.0,1.98,15.0,0.8798956871032715
Neural-ECF[peaks],-0.0,1.98,15.0,0.8798956871032715
MIDAST[KS],-0.0,1.98,,27.575765132904053
Neural-ECF[argmax],-0.0,1.98,10.0,0.8999619483947754
Neural-ECF[peaks],-0.0,1.98,10.0,0.8999619483947754
MIDAST[KS],-0.0,1.98,,27.511079788208008
Neural-ECF[argmax],-0.0,1.98,5.0,0.8917407989501953
Neural-ECF[peaks],-0.0,1.98,5.0,0.8917407989501953
MIDAST[KS],-0.0,1.98,,27.464951753616333
Neural-ECF[argmax],-0.0,1.98,25.0,0.8971781730651855
Neural-ECF[peaks],-0.0,1.98,25.0,0.8971781730651855
MIDAST[KS],-0.0,1.98,,27.89669394493103
Neural-ECF[argmax],-0.0,1.98,10.0,0.8912320137023926
Neural-ECF[peaks],-0.0,1.98,10.0,0.8912320137023926
MIDAST[KS],-0.0,1.98,,27.55154013633728
Neural-ECF[argmax],-0.0,1.98,10.0,1.0056331157684326
Neural-ECF[peaks],-0.0,1.98,10.0,1.0056331157684326
MIDAST[KS],-0.0,1.98,,27.5262930393219
Neural-ECF[argmax],-0.0,1.98,10.0,0.8888750076293945
Neural-ECF[peaks],-0.0,1.98,10.0,0.8888750076293945
MIDAST[KS],-0.0,1.98,,27.80415987968445
Neural-ECF[argmax],-0.0,1.98,10.0,0.9153070449829102
Neural-ECF[peaks],-0.0,1.98,10.0,0.9153070449829102
MIDAST[KS],-0.0,1.98,,27.583189964294434
Neural-ECF[argmax],-0.0,1.98,30.0,0.8869369029998779
Neural-ECF[peaks],-0.0,1.98,30.0,0.8869369029998779
MIDAST[KS],-0.0,1.98,,27.50407123565674
Neural-ECF[argmax],-0.0,1.98,30.0,0.9270720481872559
Neural-ECF[peaks],-0.0,1.98,30.0,0.9270720481872559
MIDAST[KS],-0.0,1.98,,27.752490997314453
Neural-ECF[argmax],-0.0,1.98,10.0,0.8889527320861816
Neural-ECF[peaks],-0.0,1.98,10.0,0.8889527320861816
MIDAST[KS],-0.0,1.98,,27.452510118484497
Neural-ECF[argmax],-0.0,1.98,10.0,0.8806688785552979
Neural-ECF[peaks],-0.0,1.98,10.0,0.8806688785552979
MIDAST[KS],-0.0,1.98,,27.17123579978943
Neural-ECF[argmax],-0.0,1.98,5.0,0.8964600563049316
Neural-ECF[peaks],-0.0,1.98,5.0,0.8964600563049316
MIDAST[KS],-0.0,1.98,,27.20966672897339
Neural-ECF[argmax],-0.0,1.98,5.0,0.8904149532318115
Neural-ECF[peaks],-0.0,1.98,5.0,0.8904149532318115
MIDAST[KS],-0.0,1.98,,27.04198384284973
Neural-ECF[argmax],-0.0,1.98,5.0,0.8738429546356201
Neural-ECF[peaks],-0.0,1.98,5.0,0.8738429546356201
MIDAST[KS],-0.0,1.98,,27.343010187149048
Neural-ECF[argmax],-0.0,1.98,10.0,0.8764560222625732
Neural-ECF[peaks],-0.0,1.98,10.0,0.8764560222625732
MIDAST[KS],-0.0,1.98,,26.946398973464966
Neural-ECF[argmax],-0.0,1.98,10.0,0.8991107940673828
Neural-ECF[peaks],-0.0,1.98,10.0,0.8991107940673828
MIDAST[KS],-0.0,1.98,,27.52060604095459
Neural-ECF[argmax],-0.0,1.98,5.0,0.8767149448394775
Neural-ECF[peaks],-0.0,1.98,5.0,0.8767149448394775
MIDAST[KS],-0.0,1.98,,27.297778129577637
Neural-ECF[argmax],-0.0,1.98,10.0,0.9199590682983398
Neural-ECF[peaks],-0.0,1.98,10.0,0.9199590682983398
MIDAST[KS],-0.0,1.98,,26.993897914886475
Neural-ECF[argmax],-0.0,1.98,10.0,0.8705089092254639
Neural-ECF[peaks],-0.0,1.98,10.0,0.8705089092254639
MIDAST[KS],-0.0,1.98,,27.100095987319946
Neural-ECF[argmax],-0.0,1.98,20.0,0.8627331256866455
Neural-ECF[peaks],-0.0,1.98,20.0,0.8627331256866455
MIDAST[KS],-0.0,1.98,,27.378479957580566
Neural-ECF[argmax],-0.0,1.98,10.0,0.8803622722625732
Neural-ECF[peaks],-0.0,1.98,10.0,0.8803622722625732
MIDAST[KS],-0.0,1.98,,27.442631006240845
Neural-ECF[argmax],-0.0,1.98,5.0,0.890380859375
Neural-ECF[peaks],-0.0,1.98,5.0,0.890380859375
MIDAST[KS],-0.0,1.98,,27.0764639377594
Neural-ECF[argmax],-0.0,1.98,10.0,0.8814902305603027
Neural-ECF[peaks],-0.0,1.98,10.0,0.8814902305603027
MIDAST[KS],-0.0,1.98,,27.48854398727417
Neural-ECF[argmax],-0.0,1.98,10.0,0.8814358711242676
Neural-ECF[peaks],-0.0,1.98,10.0,0.8814358711242676
MIDAST[KS],-0.0,1.98,,27.02329182624817
Neural-ECF[argmax],-0.0,1.98,10.0,0.9081308841705322
Neural-ECF[peaks],-0.0,1.98,10.0,0.9081308841705322
MIDAST[KS],-0.0,1.98,,27.23352289199829
Neural-ECF[argmax],-0.0,1.98,5.0,0.8762412071228027
Neural-ECF[peaks],-0.0,1.98,5.0,0.8762412071228027
MIDAST[KS],-0.0,1.98,,27.14798903465271
Neural-ECF[argmax],-0.0,1.98,10.0,0.8726410865783691
Neural-ECF[peaks],-0.0,1.98,10.0,0.8726410865783691
MIDAST[KS],-0.0,1.98,,27.117053985595703
Neural-ECF[argmax],-0.0,1.98,5.0,0.8864631652832031
Neural-ECF[peaks],-0.0,1.98,5.0,0.8864631652832031
MIDAST[KS],-0.0,1.98,,27.065346002578735
Neural-ECF[argmax],-0.0,1.98,5.0,0.8760819435119629
Neural-ECF[peaks],-0.0,1.98,5.0,0.8760819435119629
MIDAST[KS],-0.0,1.98,,27.302359104156494
Neural-ECF[argmax],-0.0,1.98,10.0,0.8856971263885498
Neural-ECF[peaks],-0.0,1.98,10.0,0.8856971263885498
MIDAST[KS],-0.0,1.98,,26.98737406730652
Neural-ECF[argmax],-0.0,1.98,20.0,0.8840410709381104
Neural-ECF[peaks],-0.0,1.98,20.0,0.8840410709381104
MIDAST[KS],-0.0,1.98,,27.195078134536743
Neural-ECF[argmax],-0.0,1.98,10.0,0.9107789993286133
Neural-ECF[peaks],-0.0,1.98,10.0,0.9107789993286133
MIDAST[KS],-0.0,1.98,,27.275527954101562
Neural-ECF[argmax],-0.0,1.98,10.0,0.8815019130706787
Neural-ECF[peaks],-0.0,1.98,10.0,0.8815019130706787
MIDAST[KS],-0.0,1.98,,27.484676837921143
Neural-ECF[argmax],-0.0,1.98,10.0,0.884239912033081
Neural-ECF[peaks],-0.0,1.98,10.0,0.884239912033081
MIDAST[KS],-0.0,1.98,,27.42801523208618
Neural-ECF[argmax],-0.0,1.98,10.0,0.8651161193847656
Neural-ECF[peaks],-0.0,1.98,10.0,0.8651161193847656
MIDAST[KS],-0.0,1.98,,27.17905306816101
Neural-ECF[argmax],-0.0,1.98,10.0,0.897320032119751
Neural-ECF[peaks],-0.0,1.98,10.0,0.897320032119751
MIDAST[KS],-0.0,1.98,,27.300966024398804
Neural-ECF[argmax],-0.0,1.98,10.0,0.9075138568878174
Neural-ECF[peaks],-0.0,1.98,10.0,0.9075138568878174
MIDAST[KS],-0.0,1.98,,27.106345176696777
Neural-ECF[argmax],-0.0,1.98,10.0,0.8659787178039551
Neural-ECF[peaks],-0.0,1.98,10.0,0.8659787178039551
MIDAST[KS],-0.0,1.98,,26.977598190307617
Neural-ECF[argmax],-0.0,1.98,5.0,0.8643491268157959
Neural-ECF[peaks],-0.0,1.98,5.0,0.8643491268157959
MIDAST[KS],-0.0,1.98,,27.0883309841156
Neural-ECF[argmax],-0.0,1.98,5.0,0.8815348148345947
Neural-ECF[peaks],-0.0,1.98,5.0,0.8815348148345947
MIDAST[KS],-0.0,1.98,,27.05870795249939
Neural-ECF[argmax],-0.0,1.98,0.0,0.8818728923797607
Neural-ECF[peaks],-0.0,1.98,0.0,0.8818728923797607
MIDAST[KS],-0.0,1.98,,27.09276008605957
Neural-ECF[argmax],-0.0,1.98,5.0,0.871741771697998
Neural-ECF[peaks],-0.0,1.98,5.0,0.871741771697998
MIDAST[KS],-0.0,1.98,,27.175392866134644
Neural-ECF[argmax],-0.0,1.98,10.0,0.8757600784301758
Neural-ECF[peaks],-0.0,1.98,10.0,0.8757600784301758
MIDAST[KS],-0.0,1.98,,26.867705821990967
Neural-ECF[argmax],-0.0,1.98,10.0,0.8737919330596924
Neural-ECF[peaks],-0.0,1.98,10.0,0.8737919330596924
MIDAST[KS],-0.0,1.98,,27.31549596786499
Neural-ECF[argmax],-0.0,1.98,10.0,0.8956429958343506
Neural-ECF[peaks],-0.0,1.98,10.0,0.8956429958343506
MIDAST[KS],-0.0,1.98,,27.146799087524414
Neural-ECF[argmax],-0.0,1.98,15.0,0.8753361701965332
Neural-ECF[peaks],-0.0,1.98,15.0,0.8753361701965332
MIDAST[KS],-0.0,1.98,,27.05545210838318
Neural-ECF[argmax],-0.0,1.98,10.0,0.8704540729522705
Neural-ECF[peaks],-0.0,1.98,10.0,0.8704540729522705
MIDAST[KS],-0.0,1.98,,27.493142127990723
Neural-ECF[argmax],-0.0,1.98,10.0,0.8877990245819092
Neural-ECF[peaks],-0.0,1.98,10.0,0.8877990245819092
MIDAST[KS],-0.0,1.98,,27.134900093078613
Neural-ECF[argmax],-0.0,1.98,10.0,0.8791468143463135
Neural-ECF[peaks],-0.0,1.98,10.0,0.8791468143463135
MIDAST[KS],-0.0,1.98,,27.10046100616455
Neural-ECF[argmax],-0.0,1.98,10.0,0.917316198348999
Neural-ECF[peaks],-0.0,1.98,10.0,0.917316198348999
MIDAST[KS],-0.0,1.98,,27.144707679748535
Neural-ECF[argmax],-0.0,1.98,10.0,0.8884079456329346
Neural-ECF[peaks],-0.0,1.98,10.0,0.8884079456329346
MIDAST[KS],-0.0,1.98,,27.25833487510681
Neural-ECF[argmax],-0.0,1.98,10.0,0.8844962120056152
Neural-ECF[peaks],-0.0,1.98,10.0,0.8844962120056152
MIDAST[KS],-0.0,1.98,,27.153347969055176
Neural-ECF[argmax],-0.0,1.98,10.0,0.9007461071014404
Neural-ECF[peaks],-0.0,1.98,10.0,0.9007461071014404
MIDAST[KS],-0.0,1.98,,27.122565031051636
Neural-ECF[argmax],-0.0,1.98,20.0,0.9070389270782471
Neural-ECF[peaks],-0.0,1.98,20.0,0.9070389270782471
MIDAST[KS],-0.0,1.98,,27.181180953979492
Neural-ECF[argmax],-0.0,1.98,15.0,0.9230818748474121
Neural-ECF[peaks],-0.0,1.98,15.0,0.9230818748474121
MIDAST[KS],-0.0,1.98,,27.26109290122986
Neural-ECF[argmax],-0.0,1.98,20.0,0.8883671760559082
Neural-ECF[peaks],-0.0,1.98,20.0,0.8883671760559082
MIDAST[KS],-0.0,1.98,,27.359511137008667
Neural-ECF[argmax],-0.0,1.98,10.0,0.8700811862945557
Neural-ECF[peaks],-0.0,1.98,10.0,0.8700811862945557
MIDAST[KS],-0.0,1.98,,27.545514822006226
Neural-ECF[argmax],-0.0,1.98,10.0,0.8882231712341309
Neural-ECF[peaks],-0.0,1.98,10.0,0.8882231712341309
MIDAST[KS],-0.0,1.98,,27.303292989730835
Neural-ECF[argmax],-0.0,1.98,10.0,0.8861079216003418
Neural-ECF[peaks],-0.0,1.98,10.0,0.8861079216003418
MIDAST[KS],-0.0,1.98,,27.365498781204224
Neural-ECF[argmax],-0.0,1.98,10.0,0.8766460418701172
Neural-ECF[peaks],-0.0,1.98,10.0,0.8766460418701172
MIDAST[KS],-0.0,1.98,,27.386250019073486
Neural-ECF[argmax],-0.0,1.98,20.0,0.8839111328125
Neural-ECF[peaks],-0.0,1.98,20.0,0.8839111328125
MIDAST[KS],-0.0,1.98,,27.27167582511902
Neural-ECF[argmax],-0.0,1.98,10.0,0.8816070556640625
Neural-ECF[peaks],-0.0,1.98,10.0,0.8816070556640625
MIDAST[KS],-0.0,1.98,,27.182976007461548
Neural-ECF[argmax],-0.0,1.98,25.0,0.871614933013916
Neural-ECF[peaks],-0.0,1.98,25.0,0.871614933013916
MIDAST[KS],-0.0,1.98,,27.436429023742676
Neural-ECF[argmax],-0.0,1.98,5.0,0.8949971199035645
Neural-ECF[peaks],-0.0,1.98,5.0,0.8949971199035645
MIDAST[KS],-0.0,1.98,,26.950091123580933
Neural-ECF[argmax],-0.0,1.98,15.0,0.8670117855072021
Neural-ECF[peaks],-0.0,1.98,15.0,0.8670117855072021
MIDAST[KS],-0.0,1.98,,27.19694995880127
Neural-ECF[argmax],-0.0,1.98,10.0,0.9227950572967529
Neural-ECF[peaks],-0.0,1.98,10.0,0.9227950572967529
MIDAST[KS],-0.0,1.98,,26.885478258132935
Neural-ECF[argmax],-0.0,1.98,5.0,0.8656790256500244
Neural-ECF[peaks],-0.0,1.98,5.0,0.8656790256500244
MIDAST[KS],-0.0,1.98,,26.717724323272705
Neural-ECF[argmax],-0.0,1.98,5.0,0.8808209896087646
Neural-ECF[peaks],-0.0,1.98,5.0,0.8808209896087646
MIDAST[KS],-0.0,1.98,,26.91845703125
Neural-ECF[argmax],-0.0,1.98,5.0,0.8949739933013916
Neural-ECF[peaks],-0.0,1.98,5.0,0.8949739933013916
MIDAST[KS],-0.0,1.98,,27.214683294296265
Neural-ECF[argmax],-0.0,1.98,15.0,0.8820080757141113
Neural-ECF[peaks],-0.0,1.98,15.0,0.8820080757141113
MIDAST[KS],-0.0,1.98,,27.411672115325928
Neural-ECF[argmax],-0.0,1.98,10.0,0.8928523063659668
Neural-ECF[peaks],-0.0,1.98,10.0,0.8928523063659668
MIDAST[KS],-0.0,1.98,,27.46036410331726
Neural-ECF[argmax],-0.0,1.98,5.0,0.867480993270874
Neural-ECF[peaks],-0.0,1.98,5.0,0.867480993270874
MIDAST[KS],-0.0,1.98,,27.274788856506348
Neural-ECF[argmax],-0.0,1.98,5.0,0.9022021293640137
Neural-ECF[peaks],-0.0,1.98,5.0,0.9022021293640137
MIDAST[KS],-0.0,1.98,,27.281369924545288
Neural-ECF[argmax],-0.0,1.98,5.0,0.8960690498352051
Neural-ECF[peaks],-0.0,1.98,5.0,0.8960690498352051
MIDAST[KS],-0.0,1.98,,27.183999061584473
Neural-ECF[argmax],-0.0,1.98,10.0,0.8778302669525146
Neural-ECF[peaks],-0.0,1.98,10.0,0.8778302669525146
MIDAST[KS],-0.0,1.98,,27.029331922531128
Neural-ECF[argmax],-0.0,1.98,5.0,0.882415771484375
Neural-ECF[peaks],-0.0,1.98,5.0,0.882415771484375
MIDAST[KS],-0.0,1.98,,27.33241105079651
Neural-ECF[argmax],-0.0,1.98,10.0,0.8811330795288086
Neural-ECF[peaks],-0.0,1.98,10.0,0.8811330795288086
MIDAST[KS],-0.0,1.98,,27.351786136627197
Neural-ECF[argmax],-0.0,1.98,5.0,0.8830728530883789
Neural-ECF[peaks],-0.0,1.98,5.0,0.8830728530883789
MIDAST[KS],-0.0,1.98,,27.181133031845093
Neural-ECF[argmax],-0.0,1.98,5.0,0.8917219638824463
Neural-ECF[peaks],-0.0,1.98,5.0,0.8917219638824463
MIDAST[KS],-0.0,1.98,,27.385329008102417
Neural-ECF[argmax],-0.0,1.98,50.0,0.95306396484375
Neural-ECF[peaks],-0.0,1.98,50.0,0.95306396484375
MIDAST[KS],-0.0,1.98,,27.15127992630005
Neural-ECF[argmax],-0.0,1.98,10.0,0.9040477275848389
Neural-ECF[peaks],-0.0,1.98,10.0,0.9040477275848389
MIDAST[KS],-0.0,1.98,,27.225335121154785
Neural-ECF[argmax],-0.0,1.98,10.0,0.9326119422912598
Neural-ECF[peaks],-0.0,1.98,10.0,0.9326119422912598
MIDAST[KS],-0.0,1.98,,27.09343695640564
Neural-ECF[argmax],-0.0,1.98,5.0,0.903846025466919
Neural-ECF[peaks],-0.0,1.98,5.0,0.903846025466919
MIDAST[KS],-0.0,1.98,,27.20408296585083
Neural-ECF[argmax],-0.0,1.98,5.0,0.8745729923248291
Neural-ECF[peaks],-0.0,1.98,5.0,0.8745729923248291
MIDAST[KS],-0.0,1.98,,27.67936396598816
Neural-ECF[argmax],-0.0,1.98,10.0,0.900367021560669
Neural-ECF[peaks],-0.0,1.98,10.0,0.900367021560669
MIDAST[KS],-0.0,1.98,,27.2302987575531
Neural-ECF[argmax],-0.0,1.98,0.0,0.9114270210266113
Neural-ECF[peaks],-0.0,1.98,0.0,0.9114270210266113
MIDAST[KS],-0.0,1.98,,26.85685896873474
Neural-ECF[argmax],-0.0,1.98,10.0,0.8690471649169922
Neural-ECF[peaks],-0.0,1.98,10.0,0.8690471649169922
MIDAST[KS],-0.0,1.98,,27.038952350616455
Neural-ECF[argmax],-0.0,1.98,20.0,0.8749849796295166
Neural-ECF[peaks],-0.0,1.98,20.0,0.8749849796295166
MIDAST[KS],-0.0,1.98,,26.95400905609131
Neural-ECF[argmax],-0.0,1.98,20.0,0.8903179168701172
Neural-ECF[peaks],-0.0,1.98,20.0,0.8903179168701172
MIDAST[KS],-0.0,1.98,,26.86362910270691
Neural-ECF[argmax],-0.0,1.98,10.0,0.8830220699310303
Neural-ECF[peaks],-0.0,1.98,10.0,0.8830220699310303
MIDAST[KS],-0.0,1.98,,26.833461046218872
Neural-ECF[argmax],-0.0,1.98,20.0,0.8811089992523193
Neural-ECF[peaks],-0.0,1.98,20.0,0.8811089992523193
MIDAST[KS],-0.0,1.98,,26.91969633102417
Neural-ECF[argmax],-0.0,1.98,0.0,0.8897030353546143
Neural-ECF[peaks],-0.0,1.98,0.0,0.8897030353546143
MIDAST[KS],-0.0,1.98,,26.796061277389526
Neural-ECF[argmax],-0.0,1.98,5.0,0.8522579669952393
Neural-ECF[peaks],-0.0,1.98,5.0,0.8522579669952393
MIDAST[KS],-0.0,1.98,,26.990299940109253
Neural-ECF[argmax],-0.0,1.98,0.0,0.8703150749206543
Neural-ECF[peaks],-0.0,1.98,0.0,0.8703150749206543
MIDAST[KS],-0.0,1.98,,26.786330938339233
Neural-ECF[argmax],-0.0,1.98,0.0,0.9047610759735107
Neural-ECF[peaks],-0.0,1.98,0.0,0.9047610759735107
MIDAST[KS],-0.0,1.98,,26.910444974899292
Neural-ECF[argmax],-0.0,1.98,10.0,0.8941953182220459
Neural-ECF[peaks],-0.0,1.98,10.0,0.8941953182220459
MIDAST[KS],-0.0,1.98,,26.710549116134644
Neural-ECF[argmax],-0.0,1.98,5.0,0.8782620429992676
Neural-ECF[peaks],-0.0,1.98,5.0,0.8782620429992676
MIDAST[KS],-0.0,1.98,,26.665536165237427
Neural-ECF[argmax],-0.0,1.98,10.0,0.8803839683532715
Neural-ECF[peaks],-0.0,1.98,10.0,0.8803839683532715
MIDAST[KS],-0.0,1.98,,26.676023244857788
Neural-ECF[argmax],-0.0,1.98,0.0,0.8702962398529053
Neural-ECF[peaks],-0.0,1.98,0.0,0.8702962398529053
MIDAST[KS],-0.0,1.98,,26.889684438705444
Neural-ECF[argmax],-0.0,1.98,0.0,0.8584349155426025
Neural-ECF[peaks],-0.0,1.98,0.0,0.8584349155426025
MIDAST[KS],-0.0,1.98,,26.74478578567505
Neural-ECF[argmax],-0.0,1.98,10.0,0.8822808265686035
Neural-ECF[peaks],-0.0,1.98,10.0,0.8822808265686035
MIDAST[KS],-0.0,1.98,,26.7068989276886
Neural-ECF[argmax],-0.0,1.98,5.0,0.8718619346618652
Neural-ECF[peaks],-0.0,1.98,5.0,0.8718619346618652
MIDAST[KS],-0.0,1.98,,26.701364994049072
Neural-ECF[argmax],-0.0,1.98,20.0,0.9009349346160889
Neural-ECF[peaks],-0.0,1.98,20.0,0.9009349346160889
MIDAST[KS],-0.0,1.98,,26.72880792617798
Neural-ECF[argmax],-0.0,1.98,15.0,0.8844187259674072
Neural-ECF[peaks],-0.0,1.98,15.0,0.8844187259674072
MIDAST[KS],-0.0,1.98,,27.05301308631897
Neural-ECF[argmax],-0.0,1.98,10.0,0.8771741390228271
Neural-ECF[peaks],-0.0,1.98,10.0,0.8771741390228271
MIDAST[KS],-0.0,1.98,,26.754062175750732
Neural-ECF[argmax],-0.0,1.98,15.0,0.8736650943756104
Neural-ECF[peaks],-0.0,1.98,15.0,0.8736650943756104
MIDAST[KS],-0.0,1.98,,26.797620058059692
Neural-ECF[argmax],-0.0,1.98,35.0,0.8765168190002441
Neural-ECF[peaks],-0.0,1.98,35.0,0.8765168190002441
MIDAST[KS],-0.0,1.98,,27.151562929153442
Neural-ECF[argmax],-0.0,1.98,5.0,0.8795120716094971
Neural-ECF[peaks],-0.0,1.98,5.0,0.8795120716094971
MIDAST[KS],-0.0,1.98,,26.75431180000305
Neural-ECF[argmax],-0.0,1.98,50.0,0.901965856552124
Neural-ECF[peaks],-0.0,1.98,50.0,0.901965856552124
MIDAST[KS],-0.0,1.98,,26.865521907806396
Neural-ECF[argmax],-0.0,1.98,5.0,0.9376652240753174
Neural-ECF[peaks],-0.0,1.98,5.0,0.9376652240753174
MIDAST[KS],-0.0,1.98,,26.816164016723633
Neural-ECF[argmax],-0.0,1.98,5.0,0.8670079708099365
Neural-ECF[peaks],-0.0,1.98,5.0,0.8670079708099365
MIDAST[KS],-0.0,1.98,,26.53233003616333
Neural-ECF[argmax],-0.0,1.98,5.0,0.8724870681762695
Neural-ECF[peaks],-0.0,1.98,5.0,0.8724870681762695
MIDAST[KS],-0.0,1.98,,26.87432599067688
Neural-ECF[argmax],-0.0,1.98,5.0,0.8842868804931641
Neural-ECF[peaks],-0.0,1.98,5.0,0.8842868804931641
MIDAST[KS],-0.0,1.98,,26.744231939315796
Neural-ECF[argmax],-0.0,1.98,10.0,0.8464980125427246
Neural-ECF[peaks],-0.0,1.98,10.0,0.8464980125427246
MIDAST[KS],-0.0,1.98,,26.769066333770752
Neural-ECF[argmax],-0.0,1.98,10.0,0.8741588592529297
Neural-ECF[peaks],-0.0,1.98,10.0,0.8741588592529297
MIDAST[KS],-0.0,1.98,,26.860991954803467
Neural-ECF[argmax],-0.0,1.98,15.0,0.8696393966674805
Neural-ECF[peaks],-0.0,1.98,15.0,0.8696393966674805
MIDAST[KS],-0.0,1.98,,26.91277313232422
Neural-ECF[argmax],-0.0,1.98,10.0,0.8741271495819092
Neural-ECF[peaks],-0.0,1.98,10.0,0.8741271495819092
MIDAST[KS],-0.0,1.98,,26.882411003112793
Neural-ECF[argmax],-0.0,1.98,5.0,0.8659858703613281
Neural-ECF[peaks],-0.0,1.98,5.0,0.8659858703613281
MIDAST[KS],-0.0,1.98,,26.907826900482178
Neural-ECF[argmax],-0.0,1.98,10.0,0.8613491058349609
Neural-ECF[peaks],-0.0,1.98,10.0,0.8613491058349609
MIDAST[KS],-0.0,1.98,,26.83759593963623
Neural-ECF[argmax],-0.0,1.98,5.0,0.9122049808502197
Neural-ECF[peaks],-0.0,1.98,5.0,0.9122049808502197
MIDAST[KS],-0.0,1.98,,26.812500953674316
Neural-ECF[argmax],-0.0,1.98,10.0,0.8717470169067383
Neural-ECF[peaks],-0.0,1.98,10.0,0.8717470169067383
MIDAST[KS],-0.0,1.98,,26.798575162887573
Neural-ECF[argmax],-0.0,1.98,25.0,0.8976039886474609
Neural-ECF[peaks],-0.0,1.98,25.0,0.8976039886474609
MIDAST[KS],-0.0,1.98,,27.10223913192749
Neural-ECF[argmax],-0.0,1.98,10.0,0.8600070476531982
Neural-ECF[peaks],-0.0,1.98,10.0,0.8600070476531982
MIDAST[KS],-0.0,1.98,,26.91154408454895
Neural-ECF[argmax],-0.0,1.98,10.0,0.877810001373291
Neural-ECF[peaks],-0.0,1.98,10.0,0.877810001373291
MIDAST[KS],-0.0,1.98,,26.776493072509766
Neural-ECF[argmax],-0.0,1.98,5.0,0.8678858280181885
Neural-ECF[peaks],-0.0,1.98,5.0,0.8678858280181885
MIDAST[KS],-0.0,1.98,,26.61088800430298
Neural-ECF[argmax],-0.0,1.98,10.0,0.8828029632568359
Neural-ECF[peaks],-0.0,1.98,10.0,0.8828029632568359
MIDAST[KS],-0.0,1.98,,27.17488718032837
Neural-ECF[argmax],-0.0,1.98,10.0,0.8884999752044678
Neural-ECF[peaks],-0.0,1.98,10.0,0.8884999752044678
MIDAST[KS],-0.0,1.98,,26.548088788986206
Neural-ECF[argmax],-0.0,1.98,25.0,0.9317021369934082
Neural-ECF[peaks],-0.0,1.98,25.0,0.9317021369934082
MIDAST[KS],-0.0,1.98,,26.980237007141113
Neural-ECF[argmax],-0.0,1.98,10.0,0.8509838581085205
Neural-ECF[peaks],-0.0,1.98,10.0,0.8509838581085205
MIDAST[KS],-0.0,1.98,,26.747514009475708
Neural-ECF[argmax],-0.0,1.98,10.0,0.8812549114227295
Neural-ECF[peaks],-0.0,1.98,10.0,0.8812549114227295
MIDAST[KS],-0.0,1.98,,26.598555088043213
Neural-ECF[argmax],-0.0,1.98,10.0,0.9103517532348633
Neural-ECF[peaks],-0.0,1.98,10.0,0.9103517532348633
MIDAST[KS],-0.0,1.98,,26.766284227371216
Neural-ECF[argmax],-0.0,1.98,10.0,0.9116389751434326
Neural-ECF[peaks],-0.0,1.98,10.0,0.9116389751434326
MIDAST[KS],-0.0,1.98,,26.881266832351685
Neural-ECF[argmax],-0.0,1.98,5.0,0.8749809265136719
Neural-ECF[peaks],-0.0,1.98,5.0,0.8749809265136719
MIDAST[KS],-0.0,1.98,,26.706977128982544
Neural-ECF[argmax],-0.0,1.98,5.0,0.8916270732879639
Neural-ECF[peaks],-0.0,1.98,5.0,0.8916270732879639
MIDAST[KS],-0.0,1.98,,26.808782815933228
Neural-ECF[argmax],-0.0,1.98,40.0,0.9141969680786133
Neural-ECF[peaks],-0.0,1.98,40.0,0.9141969680786133
MIDAST[KS],-0.0,1.98,,26.964493989944458
Neural-ECF[argmax],-0.0,1.98,5.0,0.9155089855194092
Neural-ECF[peaks],-0.0,1.98,5.0,0.9155089855194092
MIDAST[KS],-0.0,1.98,,27.290523052215576
Neural-ECF[argmax],-0.0,1.98,10.0,0.8688457012176514
Neural-ECF[peaks],-0.0,1.98,10.0,0.8688457012176514
MIDAST[KS],-0.0,1.98,,26.823811769485474
Neural-ECF[argmax],-0.0,1.98,10.0,0.8703091144561768
Neural-ECF[peaks],-0.0,1.98,10.0,0.8703091144561768
MIDAST[KS],-0.0,1.98,,26.789775133132935
Neural-ECF[argmax],-0.0,1.98,5.0,0.8578271865844727
Neural-ECF[peaks],-0.0,1.98,5.0,0.8578271865844727
MIDAST[KS],-0.0,1.98,,26.99639391899109
Neural-ECF[argmax],-0.0,1.98,5.0,0.8660900592803955
Neural-ECF[peaks],-0.0,1.98,5.0,0.8660900592803955
MIDAST[KS],-0.0,1.98,,26.50171184539795
Neural-ECF[argmax],-0.0,1.98,15.0,0.9130103588104248
Neural-ECF[peaks],-0.0,1.98,15.0,0.9130103588104248
MIDAST[KS],-0.0,1.98,,26.289175033569336
Neural-ECF[argmax],-0.0,1.98,10.0,0.8520700931549072
Neural-ECF[peaks],-0.0,1.98,10.0,0.8520700931549072
MIDAST[KS],-0.0,1.98,,26.2236270904541
Neural-ECF[argmax],-0.0,1.98,15.0,0.8483562469482422
Neural-ECF[peaks],-0.0,1.98,15.0,0.8483562469482422
MIDAST[KS],-0.0,1.98,,26.61131000518799
Neural-ECF[argmax],-0.0,1.98,30.0,0.8878960609436035
Neural-ECF[peaks],-0.0,1.98,30.0,0.8878960609436035
MIDAST[KS],-0.0,1.98,,26.472399950027466
Neural-ECF[argmax],-0.0,1.98,10.0,0.8549928665161133
Neural-ECF[peaks],-0.0,1.98,10.0,0.8549928665161133
MIDAST[KS],-0.0,1.98,,26.447636127471924
