Method,rho2,alpha2,MAE,time_s
MIDAST[KS],-0.0,1.85,30.0,0.40375709533691406
Neural-ECF[argmax],-0.0,1.85,110.0,0.8304760456085205
Neural-ECF[peaks],-0.0,1.85,110.0,0.8304760456085205
MIDAST[KS],-0.0,1.85,240.0,0.40992188453674316
Neural-ECF[argmax],-0.0,1.85,20.0,0.8359217643737793
Neural-ECF[peaks],-0.0,1.85,20.0,0.8359217643737793
MIDAST[KS],-0.0,1.85,30.0,0.4251363277435303
Neural-ECF[argmax],-0.0,1.85,20.0,0.827415943145752
Neural-ECF[peaks],-0.0,1.85,20.0,0.827415943145752
MIDAST[KS],-0.0,1.85,30.0,0.4046969413757324
Neural-ECF[argmax],-0.0,1.85,20.0,0.8266699314117432
Neural-ECF[peaks],-0.0,1.85,20.0,0.8266699314117432
MIDAST[KS],-0.0,1.85,100.0,0.426131010055542
Neural-ECF[argmax],-0.0,1.85,75.0,0.8264820575714111
Neural-ECF[peaks],-0.0,1.85,75.0,0.8264820575714111
MIDAST[KS],-0.0,1.85,90.0,0.402116060256958
Neural-ECF[argmax],-0.0,1.85,10.0,0.8355813026428223
Neural-ECF[peaks],-0.0,1.85,10.0,0.8355813026428223
MIDAST[KS],-0.0,1.85,260.0,0.4059028625488281
Neural-ECF[argmax],-0.0,1.85,10.0,0.8239932060241699
Neural-ECF[peaks],-0.0,1.85,10.0,0.8239932060241699
MIDAST[KS],-0.0,1.85,180.0,0.4021120071411133
Neural-ECF[argmax],-0.0,1.85,5.0,0.807255744934082
Neural-ECF[peaks],-0.0,1.85,5.0,0.807255744934082
MIDAST[KS],-0.0,1.85,0.0,0.39539098739624023
Neural-ECF[argmax],-0.0,1.85,0.0,0.8499898910522461
Neural-ECF[peaks],-0.0,1.85,0.0,0.8499898910522461
MIDAST[KS],-0.0,1.85,320.0,0.40426087379455566
Neural-ECF[argmax],-0.0,1.85,5.0,0.8328742980957031
Neural-ECF[peaks],-0.0,1.85,5.0,0.8328742980957031
MIDAST[KS],-0.0,1.85,210.0,0.4094400405883789
Neural-ECF[argmax],-0.0,1.85,20.0,0.818115234375
Neural-ECF[peaks],-0.0,1.85,20.0,0.818115234375
MIDAST[KS],-0.0,1.85,60.0,0.41533327102661133
Neural-ECF[argmax],-0.0,1.85,10.0,0.8518941402435303
Neural-ECF[peaks],-0.0,1.85,10.0,0.8518941402435303
MIDAST[KS],-0.0,1.85,20.0,0.40857672691345215
Neural-ECF[argmax],-0.0,1.85,5.0,0.8194150924682617
Neural-ECF[peaks],-0.0,1.85,5.0,0.8194150924682617
MIDAST[KS],-0.0,1.85,350.0,0.39159202575683594
Neural-ECF[argmax],-0.0,1.85,25.0,0.8258652687072754
Neural-ECF[peaks],-0.0,1.85,25.0,0.8258652687072754
MIDAST[KS],-0.0,1.85,30.0,0.42708373069763184
Neural-ECF[argmax],-0.0,1.85,260.0,0.8313908576965332
Neural-ECF[peaks],-0.0,1.85,260.0,0.8313908576965332
MIDAST[KS],-0.0,1.85,120.0,0.4316990375518799
Neural-ECF[argmax],-0.0,1.85,5.0,0.8260481357574463
Neural-ECF[peaks],-0.0,1.85,5.0,0.8260481357574463
MIDAST[KS],-0.0,1.85,290.0,0.41853809356689453
Neural-ECF[argmax],-0.0,1.85,315.0,0.8540709018707275
Neural-ECF[peaks],-0.0,1.85,315.0,0.8540709018707275
MIDAST[KS],-0.0,1.85,50.0,0.41163182258605957
Neural-ECF[argmax],-0.0,1.85,125.0,0.8245649337768555
Neural-ECF[peaks],-0.0,1.85,125.0,0.8245649337768555
MIDAST[KS],-0.0,1.85,20.0,0.4227933883666992
Neural-ECF[argmax],-0.0,1.85,10.0,0.843505859375
Neural-ECF[peaks],-0.0,1.85,10.0,0.843505859375
MIDAST[KS],-0.0,1.85,200.0,0.44411492347717285
Neural-ECF[argmax],-0.0,1.85,70.0,0.8362841606140137
Neural-ECF[peaks],-0.0,1.85,70.0,0.8362841606140137
MIDAST[KS],-0.0,1.85,40.0,0.41225218772888184
Neural-ECF[argmax],-0.0,1.85,175.0,0.8875319957733154
Neural-ECF[peaks],-0.0,1.85,175.0,0.8875319957733154
MIDAST[KS],-0.0,1.85,150.0,0.4725518226623535
Neural-ECF[argmax],-0.0,1.85,45.0,0.8569908142089844
Neural-ECF[peaks],-0.0,1.85,45.0,0.8569908142089844
MIDAST[KS],-0.0,1.85,50.0,0.43041086196899414
Neural-ECF[argmax],-0.0,1.85,5.0,0.8432750701904297
Neural-ECF[peaks],-0.0,1.85,5.0,0.8432750701904297
MIDAST[KS],-0.0,1.85,10.0,0.41423630714416504
Neural-ECF[argmax],-0.0,1.85,40.0,0.8516480922698975
Neural-ECF[peaks],-0.0,1.85,40.0,0.8516480922698975
MIDAST[KS],-0.0,1.85,60.0,0.404818058013916
Neural-ECF[argmax],-0.0,1.85,5.0,0.8442046642303467
Neural-ECF[peaks],-0.0,1.85,5.0,0.8442046642303467
MIDAST[KS],-0.0,1.85,190.0,0.4123988151550293
Neural-ECF[argmax],-0.0,1.85,60.0,0.8411381244659424
Neural-ECF[peaks],-0.0,1.85,60.0,0.8411381244659424
MIDAST[KS],-0.0,1.85,300.0,0.40937113761901855
Neural-ECF[argmax],-0.0,1.85,280.0,0.8254449367523193
Neural-ECF[peaks],-0.0,1.85,280.0,0.8254449367523193
MIDAST[KS],-0.0,1.85,440.0,0.4018862247467041
Neural-ECF[argmax],-0.0,1.85,45.0,0.8221211433410645
Neural-ECF[peaks],-0.0,1.85,45.0,0.8221211433410645
MIDAST[KS],-0.0,1.85,0.0,0.40398097038269043
Neural-ECF[argmax],-0.0,1.85,20.0,0.8387959003448486
Neural-ECF[peaks],-0.0,1.85,20.0,0.8387959003448486
MIDAST[KS],-0.0,1.85,10.0,0.420745849609375
Neural-ECF[argmax],-0.0,1.85,15.0,0.8509230613708496
Neural-ECF[peaks],-0.0,1.85,15.0,0.8509230613708496
MIDAST[KS],-0.0,1.85,440.0,0.40538501739501953
Neural-ECF[argmax],-0.0,1.85,5.0,0.8449051380157471
Neural-ECF[peaks],-0.0,1.85,5.0,0.8449051380157471
MIDAST[KS],-0.0,1.85,300.0,0.41004228591918945
Neural-ECF[argmax],-0.0,1.85,30.0,0.816878080368042
Neural-ECF[peaks],-0.0,1.85,30.0,0.816878080368042
MIDAST[KS],-0.0,1.85,360.0,0.4240877628326416
Neural-ECF[argmax],-0.0,1.85,0.0,0.8502531051635742
Neural-ECF[peaks],-0.0,1.85,0.0,0.8502531051635742
MIDAST[KS],-0.0,1.85,20.0,0.39676618576049805
Neural-ECF[argmax],-0.0,1.85,40.0,0.8283720016479492
Neural-ECF[peaks],-0.0,1.85,40.0,0.8283720016479492
MIDAST[KS],-0.0,1.85,230.0,0.4105679988861084
Neural-ECF[argmax],-0.0,1.85,5.0,0.847736120223999
Neural-ECF[peaks],-0.0,1.85,5.0,0.847736120223999
MIDAST[KS],-0.0,1.85,70.0,0.4238719940185547
Neural-ECF[argmax],-0.0,1.85,75.0,0.8353762626647949
Neural-ECF[peaks],-0.0,1.85,75.0,0.8353762626647949
MIDAST[KS],-0.0,1.85,360.0,0.41174912452697754
Neural-ECF[argmax],-0.0,1.85,5.0,0.8189291954040527
Neural-ECF[peaks],-0.0,1.85,5.0,0.8189291954040527
MIDAST[KS],-0.0,1.85,250.0,0.42229199409484863
Neural-ECF[argmax],-0.0,1.85,20.0,0.8724508285522461
Neural-ECF[peaks],-0.0,1.85,20.0,0.8724508285522461
MIDAST[KS],-0.0,1.85,10.0,0.4271070957183838
Neural-ECF[argmax],-0.0,1.85,5.0,0.8333137035369873
Neural-ECF[peaks],-0.0,1.85,5.0,0.8333137035369873
MIDAST[KS],-0.0,1.85,350.0,0.417072057723999
Neural-ECF[argmax],-0.0,1.85,25.0,0.8314290046691895
Neural-ECF[peaks],-0.0,1.85,25.0,0.8314290046691895
MIDAST[KS],-0.0,1.85,310.0,0.42616796493530273
Neural-ECF[argmax],-0.0,1.85,5.0,0.843890905380249
Neural-ECF[peaks],-0.0,1.85,5.0,0.843890905380249
MIDAST[KS],-0.0,1.85,70.0,0.40638303756713867
Neural-ECF[argmax],-0.0,1.85,5.0,0.850409984588623
Neural-ECF[peaks],-0.0,1.85,5.0,0.850409984588623
MIDAST[KS],-0.0,1.85,280.0,0.4228951930999756
Neural-ECF[argmax],-0.0,1.85,65.0,0.8394489288330078
Neural-ECF[peaks],-0.0,1.85,65.0,0.8394489288330078
MIDAST[KS],-0.0,1.85,200.0,0.40605998039245605
Neural-ECF[argmax],-0.0,1.85,320.0,0.8268709182739258
Neural-ECF[peaks],-0.0,1.85,10.0,0.8268709182739258
MIDAST[KS],-0.0,1.85,180.0,0.42023777961730957
Neural-ECF[argmax],-0.0,1.85,290.0,0.8323671817779541
Neural-ECF[peaks],-0.0,1.85,290.0,0.8323671817779541
MIDAST[KS],-0.0,1.85,90.0,0.4071779251098633
Neural-ECF[argmax],-0.0,1.85,50.0,0.8381597995758057
Neural-ECF[peaks],-0.0,1.85,50.0,0.8381597995758057
MIDAST[KS],-0.0,1.85,,0.39165425300598145
Neural-ECF[argmax],-0.0,1.85,75.0,0.8347599506378174
Neural-ECF[peaks],-0.0,1.85,75.0,0.8347599506378174
MIDAST[KS],-0.0,1.85,30.0,0.40636587142944336
Neural-ECF[argmax],-0.0,1.85,190.0,0.8369910717010498
Neural-ECF[peaks],-0.0,1.85,190.0,0.8369910717010498
MIDAST[KS],-0.0,1.85,410.0,0.40909790992736816
Neural-ECF[argmax],-0.0,1.85,55.0,0.9327080249786377
Neural-ECF[peaks],-0.0,1.85,55.0,0.9327080249786377
MIDAST[KS],-0.0,1.85,310.0,0.4106731414794922
Neural-ECF[argmax],-0.0,1.85,5.0,0.8297200202941895
Neural-ECF[peaks],-0.0,1.85,5.0,0.8297200202941895
MIDAST[KS],-0.0,1.85,60.0,0.40888333320617676
Neural-ECF[argmax],-0.0,1.85,260.0,0.8322780132293701
Neural-ECF[peaks],-0.0,1.85,260.0,0.8322780132293701
MIDAST[KS],-0.0,1.85,100.0,0.4228181838989258
Neural-ECF[argmax],-0.0,1.85,155.0,0.8153219223022461
Neural-ECF[peaks],-0.0,1.85,155.0,0.8153219223022461
MIDAST[KS],-0.0,1.85,100.0,0.41475510597229004
Neural-ECF[argmax],-0.0,1.85,40.0,0.8398699760437012
Neural-ECF[peaks],-0.0,1.85,40.0,0.8398699760437012
MIDAST[KS],-0.0,1.85,440.0,0.39904212951660156
Neural-ECF[argmax],-0.0,1.85,0.0,0.8390541076660156
Neural-ECF[peaks],-0.0,1.85,0.0,0.8390541076660156
MIDAST[KS],-0.0,1.85,440.0,0.4094572067260742
Neural-ECF[argmax],-0.0,1.85,65.0,0.8242559432983398
Neural-ECF[peaks],-0.0,1.85,65.0,0.8242559432983398
MIDAST[KS],-0.0,1.85,380.0,0.4039161205291748
Neural-ECF[argmax],-0.0,1.85,180.0,0.8374302387237549
Neural-ECF[peaks],-0.0,1.85,180.0,0.8374302387237549
MIDAST[KS],-0.0,1.85,100.0,0.4103400707244873
Neural-ECF[argmax],-0.0,1.85,40.0,0.8398110866546631
Neural-ECF[peaks],-0.0,1.85,40.0,0.8398110866546631
MIDAST[KS],-0.0,1.85,310.0,0.4048349857330322
Neural-ECF[argmax],-0.0,1.85,340.0,0.8361539840698242
Neural-ECF[peaks],-0.0,1.85,20.0,0.8361539840698242
MIDAST[KS],-0.0,1.85,330.0,0.415086030960083
Neural-ECF[argmax],-0.0,1.85,65.0,0.8125529289245605
Neural-ECF[peaks],-0.0,1.85,65.0,0.8125529289245605
MIDAST[KS],-0.0,1.85,360.0,0.3948361873626709
Neural-ECF[argmax],-0.0,1.85,55.0,0.8504471778869629
Neural-ECF[peaks],-0.0,1.85,55.0,0.8504471778869629
MIDAST[KS],-0.0,1.85,410.0,0.4244658946990967
Neural-ECF[argmax],-0.0,1.85,25.0,0.8350470066070557
Neural-ECF[peaks],-0.0,1.85,25.0,0.8350470066070557
MIDAST[KS],-0.0,1.85,430.0,0.40468811988830566
Neural-ECF[argmax],-0.0,1.85,15.0,0.8361251354217529
Neural-ECF[peaks],-0.0,1.85,15.0,0.8361251354217529
MIDAST[KS],-0.0,1.85,430.0,0.3997228145599365
Neural-ECF[argmax],-0.0,1.85,15.0,0.8324768543243408
Neural-ECF[peaks],-0.0,1.85,15.0,0.8324768543243408
MIDAST[KS],-0.0,1.85,30.0,0.4163939952850342
Neural-ECF[argmax],-0.0,1.85,265.0,0.8516569137573242
Neural-ECF[peaks],-0.0,1.85,265.0,0.8516569137573242
MIDAST[KS],-0.0,1.85,280.0,0.4107658863067627
Neural-ECF[argmax],-0.0,1.85,35.0,0.8168511390686035
Neural-ECF[peaks],-0.0,1.85,35.0,0.8168511390686035
MIDAST[KS],-0.0,1.85,320.0,0.43030810356140137
Neural-ECF[argmax],-0.0,1.85,5.0,0.8681089878082275
Neural-ECF[peaks],-0.0,1.85,5.0,0.8681089878082275
MIDAST[KS],-0.0,1.85,10.0,0.4139139652252197
Neural-ECF[argmax],-0.0,1.85,25.0,0.8347370624542236
Neural-ECF[peaks],-0.0,1.85,25.0,0.8347370624542236
MIDAST[KS],-0.0,1.85,270.0,0.4174191951751709
Neural-ECF[argmax],-0.0,1.85,15.0,0.8331911563873291
Neural-ECF[peaks],-0.0,1.85,15.0,0.8331911563873291
MIDAST[KS],-0.0,1.85,0.0,0.4093000888824463
Neural-ECF[argmax],-0.0,1.85,185.0,0.826164960861206
Neural-ECF[peaks],-0.0,1.85,185.0,0.826164960861206
MIDAST[KS],-0.0,1.85,430.0,0.5093228816986084
Neural-ECF[argmax],-0.0,1.85,240.0,0.854302167892456
Neural-ECF[peaks],-0.0,1.85,25.0,0.854302167892456
MIDAST[KS],-0.0,1.85,250.0,0.40296506881713867
Neural-ECF[argmax],-0.0,1.85,0.0,0.8343570232391357
Neural-ECF[peaks],-0.0,1.85,0.0,0.8343570232391357
MIDAST[KS],-0.0,1.85,440.0,0.4060251712799072
Neural-ECF[argmax],-0.0,1.85,5.0,0.8344488143920898
Neural-ECF[peaks],-0.0,1.85,5.0,0.8344488143920898
MIDAST[KS],-0.0,1.85,10.0,0.42128515243530273
Neural-ECF[argmax],-0.0,1.85,15.0,0.8388490676879883
Neural-ECF[peaks],-0.0,1.85,15.0,0.8388490676879883
MIDAST[KS],-0.0,1.85,230.0,0.4122812747955322
Neural-ECF[argmax],-0.0,1.85,0.0,0.802253007888794
Neural-ECF[peaks],-0.0,1.85,0.0,0.802253007888794
MIDAST[KS],-0.0,1.85,280.0,0.4157700538635254
Neural-ECF[argmax],-0.0,1.85,10.0,0.8388638496398926
Neural-ECF[peaks],-0.0,1.85,10.0,0.8388638496398926
MIDAST[KS],-0.0,1.85,340.0,0.3966860771179199
Neural-ECF[argmax],-0.0,1.85,0.0,0.8293530941009521
Neural-ECF[peaks],-0.0,1.85,0.0,0.8293530941009521
MIDAST[KS],-0.0,1.85,0.0,0.4189889430999756
Neural-ECF[argmax],-0.0,1.85,10.0,0.848984956741333
Neural-ECF[peaks],-0.0,1.85,10.0,0.848984956741333
MIDAST[KS],-0.0,1.85,340.0,0.40488171577453613
Neural-ECF[argmax],-0.0,1.85,0.0,0.8746669292449951
Neural-ECF[peaks],-0.0,1.85,0.0,0.8746669292449951
MIDAST[KS],-0.0,1.85,350.0,0.4144260883331299
Neural-ECF[argmax],-0.0,1.85,70.0,0.8404898643493652
Neural-ECF[peaks],-0.0,1.85,70.0,0.8404898643493652
MIDAST[KS],-0.0,1.85,90.0,0.4140181541442871
Neural-ECF[argmax],-0.0,1.85,95.0,0.8279659748077393
Neural-ECF[peaks],-0.0,1.85,95.0,0.8279659748077393
MIDAST[KS],-0.0,1.85,0.0,0.38892269134521484
Neural-ECF[argmax],-0.0,1.85,20.0,0.8552470207214355
Neural-ECF[peaks],-0.0,1.85,20.0,0.8552470207214355
MIDAST[KS],-0.0,1.85,420.0,0.4038732051849365
Neural-ECF[argmax],-0.0,1.85,260.0,0.8403069972991943
Neural-ECF[peaks],-0.0,1.85,260.0,0.8403069972991943
MIDAST[KS],-0.0,1.85,100.0,0.4158329963684082
Neural-ECF[argmax],-0.0,1.85,60.0,0.8226690292358398
Neural-ECF[peaks],-0.0,1.85,60.0,0.8226690292358398
MIDAST[KS],-0.0,1.85,250.0,0.40074586868286133
Neural-ECF[argmax],-0.0,1.85,15.0,0.8377938270568848
Neural-ECF[peaks],-0.0,1.85,15.0,0.8377938270568848
MIDAST[KS],-0.0,1.85,10.0,0.39852118492126465
Neural-ECF[argmax],-0.0,1.85,230.0,0.8391737937927246
Neural-ECF[peaks],-0.0,1.85,230.0,0.8391737937927246
MIDAST[KS],-0.0,1.85,200.0,0.41135406494140625
Neural-ECF[argmax],-0.0,1.85,25.0,0.9093649387359619
Neural-ECF[peaks],-0.0,1.85,25.0,0.9093649387359619
MIDAST[KS],-0.0,1.85,100.0,0.42932796478271484
Neural-ECF[argmax],-0.0,1.85,200.0,0.8543517589569092
Neural-ECF[peaks],-0.0,1.85,200.0,0.8543517589569092
MIDAST[KS],-0.0,1.85,140.0,0.4027681350708008
Neural-ECF[argmax],-0.0,1.85,5.0,0.8293640613555908
Neural-ECF[peaks],-0.0,1.85,5.0,0.8293640613555908
MIDAST[KS],-0.0,1.85,170.0,0.42152905464172363
Neural-ECF[argmax],-0.0,1.85,190.0,0.8549823760986328
Neural-ECF[peaks],-0.0,1.85,190.0,0.8549823760986328
MIDAST[KS],-0.0,1.85,210.0,0.4156937599182129
Neural-ECF[argmax],-0.0,1.85,245.0,0.8383941650390625
Neural-ECF[peaks],-0.0,1.85,245.0,0.8383941650390625
MIDAST[KS],-0.0,1.85,20.0,0.4230811595916748
Neural-ECF[argmax],-0.0,1.85,55.0,0.8437519073486328
Neural-ECF[peaks],-0.0,1.85,55.0,0.8437519073486328
MIDAST[KS],-0.0,1.85,100.0,0.40042805671691895
Neural-ECF[argmax],-0.0,1.85,20.0,0.8365213871002197
Neural-ECF[peaks],-0.0,1.85,20.0,0.8365213871002197
MIDAST[KS],-0.0,1.85,70.0,0.39376401901245117
Neural-ECF[argmax],-0.0,1.85,100.0,0.851632833480835
Neural-ECF[peaks],-0.0,1.85,100.0,0.851632833480835
MIDAST[KS],-0.0,1.85,260.0,0.41192007064819336
Neural-ECF[argmax],-0.0,1.85,40.0,0.8364133834838867
Neural-ECF[peaks],-0.0,1.85,40.0,0.8364133834838867
MIDAST[KS],-0.0,1.85,360.0,0.4070780277252197
Neural-ECF[argmax],-0.0,1.85,215.0,0.8236899375915527
Neural-ECF[peaks],-0.0,1.85,215.0,0.8236899375915527
MIDAST[KS],-0.0,1.85,420.0,0.40593910217285156
Neural-ECF[argmax],-0.0,1.85,320.0,0.828355073928833
Neural-ECF[peaks],-0.0,1.85,320.0,0.828355073928833
MIDAST[KS],-0.0,1.85,320.0,0.4069480895996094
Neural-ECF[argmax],-0.0,1.85,10.0,0.872955322265625
Neural-ECF[peaks],-0.0,1.85,10.0,0.872955322265625
MIDAST[KS],-0.0,1.85,150.0,0.4194340705871582
Neural-ECF[argmax],-0.0,1.85,10.0,0.8820416927337646
Neural-ECF[peaks],-0.0,1.85,10.0,0.8820416927337646
MIDAST[KS],-0.0,1.85,440.0,0.4009997844696045
Neural-ECF[argmax],-0.0,1.85,40.0,0.8183729648590088
Neural-ECF[peaks],-0.0,1.85,40.0,0.8183729648590088
MIDAST[KS],-0.0,1.85,230.0,0.41372108459472656
Neural-ECF[argmax],-0.0,1.85,240.0,0.8098011016845703
Neural-ECF[peaks],-0.0,1.85,240.0,0.8098011016845703
MIDAST[KS],-0.0,1.85,240.0,0.417600154876709
Neural-ECF[argmax],-0.0,1.85,255.0,0.8241662979125977
Neural-ECF[peaks],-0.0,1.85,50.0,0.8241662979125977
MIDAST[KS],-0.0,1.85,340.0,0.4174516201019287
Neural-ECF[argmax],-0.0,1.85,0.0,0.8188140392303467
Neural-ECF[peaks],-0.0,1.85,0.0,0.8188140392303467
MIDAST[KS],-0.0,1.85,120.0,0.4016430377960205
Neural-ECF[argmax],-0.0,1.85,5.0,0.8677079677581787
Neural-ECF[peaks],-0.0,1.85,5.0,0.8677079677581787
MIDAST[KS],-0.0,1.85,10.0,0.449739933013916
Neural-ECF[argmax],-0.0,1.85,20.0,0.8465728759765625
Neural-ECF[peaks],-0.0,1.85,20.0,0.8465728759765625
MIDAST[KS],-0.0,1.85,440.0,0.3979911804199219
Neural-ECF[argmax],-0.0,1.85,25.0,0.8604931831359863
Neural-ECF[peaks],-0.0,1.85,25.0,0.8604931831359863
MIDAST[KS],-0.0,1.85,40.0,0.4219779968261719
Neural-ECF[argmax],-0.0,1.85,140.0,0.8443012237548828
Neural-ECF[peaks],-0.0,1.85,140.0,0.8443012237548828
MIDAST[KS],-0.0,1.85,280.0,0.42270493507385254
Neural-ECF[argmax],-0.0,1.85,25.0,0.8268270492553711
Neural-ECF[peaks],-0.0,1.85,25.0,0.8268270492553711
MIDAST[KS],-0.0,1.85,0.0,0.40355682373046875
Neural-ECF[argmax],-0.0,1.85,180.0,0.8271732330322266
Neural-ECF[peaks],-0.0,1.85,180.0,0.8271732330322266
MIDAST[KS],-0.0,1.85,430.0,0.419813871383667
Neural-ECF[argmax],-0.0,1.85,20.0,0.8369989395141602
Neural-ECF[peaks],-0.0,1.85,20.0,0.8369989395141602
MIDAST[KS],-0.0,1.85,10.0,0.4114360809326172
Neural-ECF[argmax],-0.0,1.85,275.0,0.8155901432037354
Neural-ECF[peaks],-0.0,1.85,275.0,0.8155901432037354
MIDAST[KS],-0.0,1.85,250.0,0.42305493354797363
Neural-ECF[argmax],-0.0,1.85,5.0,0.8132736682891846
Neural-ECF[peaks],-0.0,1.85,5.0,0.8132736682891846
MIDAST[KS],-0.0,1.85,180.0,0.41969990730285645
Neural-ECF[argmax],-0.0,1.85,60.0,0.8301310539245605
Neural-ECF[peaks],-0.0,1.85,60.0,0.8301310539245605
MIDAST[KS],-0.0,1.85,250.0,0.4228510856628418
Neural-ECF[argmax],-0.0,1.85,10.0,0.8295738697052002
Neural-ECF[peaks],-0.0,1.85,265.0,0.8295738697052002
MIDAST[KS],-0.0,1.85,50.0,0.41965293884277344
Neural-ECF[argmax],-0.0,1.85,0.0,0.8375890254974365
Neural-ECF[peaks],-0.0,1.85,0.0,0.8375890254974365
MIDAST[KS],-0.0,1.85,370.0,0.4009389877319336
Neural-ECF[argmax],-0.0,1.85,5.0,0.828355073928833
Neural-ECF[peaks],-0.0,1.85,5.0,0.828355073928833
MIDAST[KS],-0.0,1.85,40.0,0.40025925636291504
Neural-ECF[argmax],-0.0,1.85,20.0,0.8367030620574951
Neural-ECF[peaks],-0.0,1.85,20.0,0.8367030620574951
MIDAST[KS],-0.0,1.85,380.0,0.43299102783203125
Neural-ECF[argmax],-0.0,1.85,5.0,0.8350839614868164
Neural-ECF[peaks],-0.0,1.85,5.0,0.8350839614868164
MIDAST[KS],-0.0,1.85,340.0,0.4110422134399414
Neural-ECF[argmax],-0.0,1.85,35.0,0.8257720470428467
Neural-ECF[peaks],-0.0,1.85,35.0,0.8257720470428467
MIDAST[KS],-0.0,1.85,300.0,0.4120488166809082
Neural-ECF[argmax],-0.0,1.85,80.0,0.826225996017456
Neural-ECF[peaks],-0.0,1.85,80.0,0.826225996017456
MIDAST[KS],-0.0,1.85,80.0,0.4140360355377197
Neural-ECF[argmax],-0.0,1.85,100.0,0.8195793628692627
Neural-ECF[peaks],-0.0,1.85,100.0,0.8195793628692627
MIDAST[KS],-0.0,1.85,60.0,0.4199979305267334
Neural-ECF[argmax],-0.0,1.85,275.0,0.8272879123687744
Neural-ECF[peaks],-0.0,1.85,275.0,0.8272879123687744
MIDAST[KS],-0.0,1.85,140.0,0.40514612197875977
Neural-ECF[argmax],-0.0,1.85,0.0,0.8440091609954834
Neural-ECF[peaks],-0.0,1.85,0.0,0.8440091609954834
MIDAST[KS],-0.0,1.85,230.0,0.4051949977874756
Neural-ECF[argmax],-0.0,1.85,245.0,0.8364169597625732
Neural-ECF[peaks],-0.0,1.85,245.0,0.8364169597625732
MIDAST[KS],-0.0,1.85,220.0,0.41332077980041504
Neural-ECF[argmax],-0.0,1.85,0.0,0.8182041645050049
Neural-ECF[peaks],-0.0,1.85,0.0,0.8182041645050049
MIDAST[KS],-0.0,1.85,200.0,0.42226195335388184
Neural-ECF[argmax],-0.0,1.85,5.0,0.8271889686584473
Neural-ECF[peaks],-0.0,1.85,5.0,0.8271889686584473
MIDAST[KS],-0.0,1.85,180.0,0.4185161590576172
Neural-ECF[argmax],-0.0,1.85,55.0,0.8497519493103027
Neural-ECF[peaks],-0.0,1.85,55.0,0.8497519493103027
MIDAST[KS],-0.0,1.85,110.0,0.41056180000305176
Neural-ECF[argmax],-0.0,1.85,15.0,0.8301312923431396
Neural-ECF[peaks],-0.0,1.85,15.0,0.8301312923431396
MIDAST[KS],-0.0,1.85,210.0,0.43413281440734863
Neural-ECF[argmax],-0.0,1.85,10.0,0.8282389640808105
Neural-ECF[peaks],-0.0,1.85,10.0,0.8282389640808105
MIDAST[KS],-0.0,1.85,270.0,0.41466498374938965
Neural-ECF[argmax],-0.0,1.85,15.0,0.8318569660186768
Neural-ECF[peaks],-0.0,1.85,15.0,0.8318569660186768
MIDAST[KS],-0.0,1.85,10.0,0.42110610008239746
Neural-ECF[argmax],-0.0,1.85,10.0,0.8207201957702637
Neural-ECF[peaks],-0.0,1.85,10.0,0.8207201957702637
MIDAST[KS],-0.0,1.85,30.0,0.40665698051452637
Neural-ECF[argmax],-0.0,1.85,10.0,0.8144299983978271
Neural-ECF[peaks],-0.0,1.85,10.0,0.8144299983978271
MIDAST[KS],-0.0,1.85,200.0,0.406480073928833
Neural-ECF[argmax],-0.0,1.85,25.0,0.8624410629272461
Neural-ECF[peaks],-0.0,1.85,25.0,0.8624410629272461
MIDAST[KS],-0.0,1.85,170.0,0.397597074508667
Neural-ECF[argmax],-0.0,1.85,10.0,0.8366038799285889
Neural-ECF[peaks],-0.0,1.85,10.0,0.8366038799285889
MIDAST[KS],-0.0,1.85,360.0,0.4032728672027588
Neural-ECF[argmax],-0.0,1.85,325.0,0.8869671821594238
Neural-ECF[peaks],-0.0,1.85,5.0,0.8869671821594238
MIDAST[KS],-0.0,1.85,230.0,0.41703081130981445
Neural-ECF[argmax],-0.0,1.85,25.0,0.8235199451446533
Neural-ECF[peaks],-0.0,1.85,25.0,0.8235199451446533
MIDAST[KS],-0.0,1.85,230.0,0.4156820774078369
Neural-ECF[argmax],-0.0,1.85,230.0,0.8259210586547852
Neural-ECF[peaks],-0.0,1.85,230.0,0.8259210586547852
MIDAST[KS],-0.0,1.85,310.0,0.41222119331359863
Neural-ECF[argmax],-0.0,1.85,20.0,0.8348381519317627
Neural-ECF[peaks],-0.0,1.85,20.0,0.8348381519317627
MIDAST[KS],-0.0,1.85,420.0,0.41229701042175293
Neural-ECF[argmax],-0.0,1.85,50.0,0.8250980377197266
Neural-ECF[peaks],-0.0,1.85,50.0,0.8250980377197266
MIDAST[KS],-0.0,1.85,400.0,0.4080538749694824
Neural-ECF[argmax],-0.0,1.85,15.0,0.8574049472808838
Neural-ECF[peaks],-0.0,1.85,15.0,0.8574049472808838
MIDAST[KS],-0.0,1.85,0.0,0.41750597953796387
Neural-ECF[argmax],-0.0,1.85,55.0,0.837831974029541
Neural-ECF[peaks],-0.0,1.85,55.0,0.837831974029541
MIDAST[KS],-0.0,1.85,20.0,0.4132201671600342
Neural-ECF[argmax],-0.0,1.85,5.0,0.8080039024353027
Neural-ECF[peaks],-0.0,1.85,5.0,0.8080039024353027
MIDAST[KS],-0.0,1.85,350.0,0.41145896911621094
Neural-ECF[argmax],-0.0,1.85,115.0,0.8283069133758545
